origin,destination,num,year
Albania,The former Yugoslav Republic of Macedonia,58009.0,1995
Albania,Turkey,1939.0,1995
Albania,United Kingdom of Great Britain and Northern Ireland,1181.0,1995
Albania,United States of America,21701.0,1995
Albania,Venezuela (Bolivarian Republic of),16.0,1995
Algeria,Argentina,224.0,1995
Algeria,Australia,950.0,1995
Algeria,Austria,802.0,1995
Algeria,Belarus,41.0,1995
Algeria,Belgium,9643.0,1995
Algeria,Bolivia (Plurinational State of),7.0,1995
Algeria,Bulgaria,105.0,1995
Algeria,Canada,12014.0,1995
Algeria,Chile,45.0,1995
Algeria,Colombia,19.0,1995
Algeria,Costa Rica,21.0,1995
Algeria,Cuba,78.0,1995
Algeria,Cyprus,13.0,1995
Algeria,Czech Republic,121.0,1995
Algeria,Denmark,717.0,1995
Algeria,Ecuador,18.0,1995
Algeria,Egypt,573.0,1995
Algeria,Finland,305.0,1995
Algeria,France,814417.0,1995
Algeria,French Guiana,94.0,1995
Algeria,French Polynesia,664.0,1995
Algeria,Gabon,41.0,1995
Algeria,Germany,12366.0,1995
Algeria,Ghana,7.0,1995
Algeria,Greece,258.0,1995
Algeria,Guadeloupe,99.0,1995
Algeria,Hungary,365.0,1995
Algeria,Iceland,17.0,1995
Algeria,Ireland,313.0,1995
Algeria,Israel,25514.0,1995
Algeria,Italy,10991.0,1995
Algeria,Jordan,320.0,1995
Algeria,Latvia,9.0,1995
Algeria,Libya,2079.0,1995
Algeria,Luxembourg,92.0,1995
Algeria,Mali,507.0,1995
Algeria,Malta,25.0,1995
Algeria,Martinique,68.0,1995
Algeria,Mauritania,1549.0,1995
Algeria,Mexico,87.0,1995
Algeria,Morocco,8429.0,1995
Algeria,Namibia,684.0,1995
Algeria,Netherlands,2694.0,1995
Algeria,New Caledonia,594.0,1995
Algeria,Nicaragua,40.0,1995
Algeria,Niger,364.0,1995
Algeria,Norway,558.0,1995
Algeria,Peru,11.0,1995
Algeria,Philippines,586.0,1995
Algeria,Poland,549.0,1995
Algeria,Portugal,118.0,1995
Algeria,Romania,5.0,1995
Algeria,Russian Federation,1189.0,1995
Algeria,Senegal,3622.0,1995
Algeria,Serbia,41.0,1995
Algeria,Slovakia,32.0,1995
Algeria,Slovenia,8.0,1995
Algeria,South Africa,233.0,1995
Algeria,Spain,12706.0,1995
Algeria,Sweden,1567.0,1995
Algeria,Switzerland,5980.0,1995
Algeria,Tajikistan,160.0,1995
Algeria,Tunisia,13669.0,1995
Algeria,Turkey,378.0,1995
Algeria,United Kingdom of Great Britain and Northern Ireland,6898.0,1995
Algeria,United States of America,7600.0,1995
Algeria,Venezuela (Bolivarian Republic of),82.0,1995
Algeria,Western Sahara,45.0,1995
American Samoa,Australia,94.0,1995
American Samoa,Canada,111.0,1995
American Samoa,France,1.0,1995
American Samoa,Greece,8.0,1995
American Samoa,Micronesia (Federated States of),17.0,1995
American Samoa,Russian Federation,1012.0,1995
American Samoa,Samoa,1506.0,1995
Andorra,Argentina,1.0,1995
Andorra,Australia,181.0,1995
Andorra,Austria,2.0,1995
Andorra,Bolivia (Plurinational State of),1.0,1995
Andorra,Canada,12.0,1995
Andorra,Chile,10.0,1995
Andorra,Colombia,41.0,1995
Andorra,Czech Republic,6.0,1995
Andorra,Denmark,1.0,1995
Andorra,Finland,1.0,1995
Andorra,France,1273.0,1995
Andorra,Greece,5.0,1995
Andorra,Ireland,1.0,1995
Andorra,Italy,11.0,1995
Andorra,Portugal,264.0,1995
Andorra,Spain,2355.0,1995
Andorra,Switzerland,25.0,1995
Andorra,United Kingdom of Great Britain and Northern Ireland,15.0,1995
Angola,Argentina,20.0,1995
Angola,Australia,370.0,1995
Angola,Austria,212.0,1995
Angola,Belgium,497.0,1995
Angola,Bolivia (Plurinational State of),5.0,1995
Angola,Botswana,889.0,1995
Angola,Brazil,5612.0,1995
Angola,Bulgaria,4.0,1995
Angola,Cabo Verde,1899.0,1995
Angola,Canada,1834.0,1995
Angola,Chile,31.0,1995
Angola,Colombia,48.0,1995
Angola,Congo,18270.0,1995
Angola,Costa Rica,2.0,1995
Angola,Cuba,165.0,1995
Angola,Czech Republic,50.0,1995
Angola,Democratic Republic of the Congo,276402.0,1995
Angola,Denmark,77.0,1995
Angola,Ecuador,16.0,1995
Angola,Egypt,21.0,1995
Angola,Eritrea,433.0,1995
Angola,Finland,49.0,1995
Angola,France,11871.0,1995
Angola,Gabon,408.0,1995
Angola,Greece,19.0,1995
Angola,Hungary,43.0,1995
Angola,Iceland,15.0,1995
Angola,Ireland,255.0,1995
Angola,Italy,1024.0,1995
Angola,Latvia,1.0,1995
Angola,Mali,72.0,1995
Angola,Mexico,43.0,1995
Angola,Namibia,22978.0,1995
Angola,Netherlands,2543.0,1995
Angola,Norway,41.0,1995
Angola,Peru,9.0,1995
Angola,Philippines,1363.0,1995
Angola,Poland,32.0,1995
Angola,Portugal,154254.0,1995
Angola,Russian Federation,470.0,1995
Angola,Sao Tome and Principe,556.0,1995
Angola,Slovakia,11.0,1995
Angola,South Africa,11043.0,1995
Angola,Spain,1532.0,1995
Angola,Swaziland,18.0,1995
Angola,Sweden,403.0,1995
Angola,Switzerland,4232.0,1995
Angola,United Kingdom of Great Britain and Northern Ireland,3243.0,1995
Angola,United Republic of Tanzania,958.0,1995
Angola,United States of America,3242.0,1995
Angola,Venezuela (Bolivarian Republic of),164.0,1995
Angola,Zambia,141001.0,1995
Anguilla,Antigua and Barbuda,25.0,1995
Anguilla,"Bonaire, Sint Eustatius and Saba",351.0,1995
Anguilla,Bulgaria,16.0,1995
Anguilla,Canada,121.0,1995
Anguilla,Chile,12.0,1995
Anguilla,Colombia,38.0,1995
Anguilla,Dominica,9.0,1995
Anguilla,Dominican Republic,155.0,1995
Anguilla,France,9.0,1995
Anguilla,Greece,11.0,1995
Anguilla,Ireland,1.0,1995
Anguilla,Latvia,6.0,1995
Anguilla,Netherlands,9.0,1995
Anguilla,Russian Federation,300.0,1995
Anguilla,Saint Lucia,21.0,1995
Anguilla,United Kingdom of Great Britain and Northern Ireland,377.0,1995
Anguilla,United States Virgin Islands,1106.0,1995
Antigua and Barbuda,Australia,15.0,1995
Antigua and Barbuda,Austria,5.0,1995
Antigua and Barbuda,Bahamas,10.0,1995
Antigua and Barbuda,Bangladesh,7456.0,1995
Antigua and Barbuda,Barbados,246.0,1995
Antigua and Barbuda,Bolivia (Plurinational State of),5.0,1995
Antigua and Barbuda,"Bonaire, Sint Eustatius and Saba",669.0,1995
Antigua and Barbuda,British Virgin Islands,456.0,1995
Antigua and Barbuda,Bulgaria,2.0,1995
Antigua and Barbuda,Canada,2082.0,1995
Antigua and Barbuda,Chile,13.0,1995
Antigua and Barbuda,Colombia,36.0,1995
Antigua and Barbuda,Czech Republic,2.0,1995
Antigua and Barbuda,Dominica,243.0,1995
Antigua and Barbuda,Dominican Republic,296.0,1995
Antigua and Barbuda,Egypt,13.0,1995
Antigua and Barbuda,Finland,1.0,1995
Antigua and Barbuda,France,20.0,1995
Antigua and Barbuda,Greece,13.0,1995
Antigua and Barbuda,Grenada,28.0,1995
Antigua and Barbuda,Guyana,8.0,1995
Antigua and Barbuda,Ireland,2.0,1995
Antigua and Barbuda,Italy,6.0,1995
Antigua and Barbuda,Jamaica,143.0,1995
Antigua and Barbuda,Montserrat,138.0,1995
Antigua and Barbuda,Namibia,662.0,1995
Antigua and Barbuda,Netherlands,16.0,1995
Antigua and Barbuda,Nicaragua,28.0,1995
Antigua and Barbuda,Saint Kitts and Nevis,231.0,1995
Antigua and Barbuda,Saint Lucia,65.0,1995
Antigua and Barbuda,Saint Vincent and the Grenadines,53.0,1995
Antigua and Barbuda,Switzerland,49.0,1995
Antigua and Barbuda,United Kingdom of Great Britain and Northern Ireland,2135.0,1995
Antigua and Barbuda,United States of America,14869.0,1995
Antigua and Barbuda,United States Virgin Islands,4610.0,1995
Argentina,Andorra,118.0,1995
Argentina,Australia,12541.0,1995
Argentina,Austria,947.0,1995
Argentina,Bahamas,8.0,1995
Argentina,Belarus,92.0,1995
Argentina,Belgium,275.0,1995
Argentina,Bolivia (Plurinational State of),25141.0,1995
Argentina,"Bonaire, Sint Eustatius and Saba",28.0,1995
Argentina,Brazil,27974.0,1995
Argentina,Bulgaria,30.0,1995
Argentina,Cabo Verde,8.0,1995
Argentina,Canada,12036.0,1995
Argentina,Cayman Islands,9.0,1995
Argentina,Chile,39233.0,1995
Argentina,Colombia,2471.0,1995
Argentina,Costa Rica,864.0,1995
Argentina,Croatia,166.0,1995
Argentina,Cuba,283.0,1995
Argentina,Cyprus,30.0,1995
Argentina,Czech Republic,114.0,1995
Argentina,Denmark,899.0,1995
Argentina,Dominican Republic,2935.0,1995
Argentina,Ecuador,1954.0,1995
Argentina,Egypt,243.0,1995
Argentina,El Salvador,211.0,1995
Argentina,Falkland Islands (Malvinas),36.0,1995
Argentina,Finland,120.0,1995
Argentina,France,10465.0,1995
Argentina,Germany,4616.0,1995
Argentina,Greece,628.0,1995
Argentina,Guatemala,318.0,1995
Argentina,Haiti,548.0,1995
Argentina,Honduras,144.0,1995
Argentina,Hungary,123.0,1995
Argentina,Iceland,9.0,1995
Argentina,Ireland,175.0,1995
Argentina,Israel,29503.0,1995
Argentina,Italy,25795.0,1995
Argentina,Japan,2950.0,1995
Argentina,Latvia,14.0,1995
Argentina,Lithuania,93.0,1995
Argentina,Luxembourg,36.0,1995
Argentina,Malta,9.0,1995
Argentina,Mauritania,64.0,1995
Argentina,Mexico,5366.0,1995
Argentina,Namibia,70.0,1995
Argentina,Netherlands,1785.0,1995
Argentina,New Zealand,516.0,1995
Argentina,Nicaragua,147.0,1995
Argentina,Norway,491.0,1995
Argentina,Panama,667.0,1995
Argentina,Paraguay,57525.0,1995
Argentina,Peru,7087.0,1995
Argentina,Philippines,302.0,1995
Argentina,Poland,214.0,1995
Argentina,Portugal,654.0,1995
Argentina,Puerto Rico,1245.0,1995
Argentina,Russian Federation,572.0,1995
Argentina,San Marino,74.0,1995
Argentina,Serbia,38.0,1995
Argentina,Slovakia,32.0,1995
Argentina,Slovenia,129.0,1995
Argentina,South Africa,702.0,1995
Argentina,Spain,50810.0,1995
Argentina,Sweden,2270.0,1995
Argentina,Switzerland,5249.0,1995
Argentina,Turkey,82.0,1995
Argentina,United Kingdom of Great Britain and Northern Ireland,3722.0,1995
Argentina,United States of America,106709.0,1995
Argentina,Uruguay,17970.0,1995
Argentina,Venezuela (Bolivarian Republic of),9138.0,1995
Armenia,Argentina,1207.0,1995
Armenia,Australia,710.0,1995
Armenia,Austria,1896.0,1995
Armenia,Azerbaijan,205368.0,1995
Armenia,Belarus,6295.0,1995
Armenia,Belgium,38.0,1995
Armenia,Bolivia (Plurinational State of),1.0,1995
Armenia,Bulgaria,1179.0,1995
Armenia,Canada,1778.0,1995
Armenia,Chile,16.0,1995
Armenia,Costa Rica,4.0,1995
Armenia,Cyprus,413.0,1995
Armenia,Czech Republic,340.0,1995
Armenia,Denmark,430.0,1995
Armenia,Ecuador,15.0,1995
Armenia,Egypt,143.0,1995
Armenia,Estonia,655.0,1995
Armenia,Finland,10.0,1995
Armenia,France,6759.0,1995
Armenia,Georgia,3297.0,1995
Armenia,Germany,7892.0,1995
Armenia,Greece,10438.0,1995
Armenia,Hungary,165.0,1995
Armenia,Iceland,2.0,1995
Armenia,Iran (Islamic Republic of),573.0,1995
Armenia,Ireland,28.0,1995
Armenia,Italy,152.0,1995
Armenia,Jordan,29.0,1995
Armenia,Kazakhstan,7156.0,1995
Armenia,Kyrgyzstan,5997.0,1995
Armenia,Latvia,1312.0,1995
Armenia,Libya,346.0,1995
Armenia,Lithuania,870.0,1995
Armenia,Malta,13.0,1995
Armenia,Mexico,66.0,1995
Armenia,Namibia,89.0,1995
Armenia,Netherlands,62.0,1995
Armenia,Norway,15.0,1995
Armenia,Philippines,75.0,1995
Armenia,Poland,1010.0,1995
Armenia,Portugal,34.0,1995
Armenia,Romania,1.0,1995
Armenia,Russian Federation,516425.0,1995
Armenia,Serbia,122.0,1995
Armenia,Slovakia,57.0,1995
Armenia,Spain,657.0,1995
Armenia,Sweden,317.0,1995
Armenia,Switzerland,415.0,1995
Armenia,Tajikistan,221.0,1995
Armenia,Turkey,465.0,1995
Armenia,Turkmenistan,9767.0,1995
Armenia,Ukraine,44340.0,1995
Armenia,United Kingdom of Great Britain and Northern Ireland,323.0,1995
Armenia,United States of America,52311.0,1995
Armenia,Uzbekistan,8402.0,1995
Armenia,Venezuela (Bolivarian Republic of),29.0,1995
Aruba,Antigua and Barbuda,6.0,1995
Aruba,Argentina,1.0,1995
Aruba,Australia,28.0,1995
Aruba,Bolivia (Plurinational State of),2.0,1995
Aruba,"Bonaire, Sint Eustatius and Saba",3739.0,1995
Aruba,Bulgaria,2.0,1995
Aruba,Canada,555.0,1995
Aruba,Chile,27.0,1995
Aruba,Colombia,276.0,1995
Aruba,Costa Rica,22.0,1995
Aruba,Denmark,3.0,1995
Aruba,Dominica,22.0,1995
Aruba,Dominican Republic,367.0,1995
Aruba,Finland,1.0,1995
Aruba,France,10.0,1995
Aruba,Greece,66.0,1995
Aruba,Ireland,4.0,1995
Aruba,Latvia,1.0,1995
Aruba,Netherlands,630.0,1995
Aruba,Philippines,33.0,1995
Aruba,Saint Lucia,10.0,1995
Aruba,United Kingdom of Great Britain and Northern Ireland,437.0,1995
Aruba,United States of America,3516.0,1995
Aruba,United States Virgin Islands,468.0,1995
Aruba,Venezuela (Bolivarian Republic of),424.0,1995
Australia,Andorra,39.0,1995
Australia,Antigua and Barbuda,7.0,1995
Australia,Argentina,600.0,1995
Australia,Austria,1547.0,1995
Australia,Bahamas,46.0,1995
Australia,Barbados,26.0,1995
Australia,Belarus,25.0,1995
Australia,Belgium,488.0,1995
Australia,Bermuda,44.0,1995
Australia,Bhutan,15.0,1995
Australia,Bolivia (Plurinational State of),115.0,1995
Australia,Botswana,111.0,1995
Australia,Brazil,372.0,1995
Australia,British Virgin Islands,14.0,1995
Australia,Brunei Darussalam,372.0,1995
Australia,Bulgaria,40.0,1995
Australia,Cambodia,142.0,1995
Australia,Canada,15871.0,1995
Australia,Cayman Islands,51.0,1995
Australia,Central African Republic,13.0,1995
Australia,Chile,826.0,1995
Australia,China,3091.0,1995
Australia,"China, Hong Kong Special Administrative Region",6799.0,1995
Australia,Colombia,197.0,1995
Australia,Cook Islands,120.0,1995
Australia,Costa Rica,50.0,1995
Australia,Croatia,764.0,1995
Australia,Cyprus,1048.0,1995
Australia,Czech Republic,85.0,1995
Australia,Democratic People's Republic of Korea,112.0,1995
Australia,Denmark,1310.0,1995
Australia,Dominica,4.0,1995
Australia,Dominican Republic,75.0,1995
Australia,Ecuador,140.0,1995
Australia,Egypt,418.0,1995
Australia,El Salvador,27.0,1995
Australia,Falkland Islands (Malvinas),9.0,1995
Australia,Fiji,1405.0,1995
Australia,Finland,502.0,1995
Australia,France,4058.0,1995
Australia,French Polynesia,69.0,1995
Australia,Germany,6836.0,1995
Australia,Ghana,17.0,1995
Australia,Greece,19792.0,1995
Australia,Guatemala,46.0,1995
Australia,Hungary,737.0,1995
Australia,Iceland,61.0,1995
Australia,India,1964.0,1995
Australia,Indonesia,3945.0,1995
Australia,Ireland,1882.0,1995
Australia,Isle of Man,140.0,1995
Australia,Israel,2435.0,1995
Australia,Italy,6643.0,1995
Australia,Japan,6119.0,1995
Australia,Jordan,246.0,1995
Australia,Kiribati,75.0,1995
Australia,Lao People's Democratic Republic,18.0,1995
Australia,Latvia,69.0,1995
Australia,Libya,1016.0,1995
Australia,Lithuania,25.0,1995
Australia,Luxembourg,70.0,1995
Australia,Malaysia,2118.0,1995
Australia,Maldives,43.0,1995
Australia,Malta,4022.0,1995
Australia,Mexico,256.0,1995
Australia,Mongolia,3.0,1995
Australia,Namibia,758.0,1995
Australia,Nauru,186.0,1995
Australia,Netherlands,8368.0,1995
Australia,New Caledonia,262.0,1995
Australia,New Zealand,53227.0,1995
Australia,Niue,13.0,1995
Australia,Norway,878.0,1995
Australia,Panama,79.0,1995
Australia,Papua New Guinea,14258.0,1995
Australia,Peru,367.0,1995
Australia,Philippines,1466.0,1995
Australia,Poland,737.0,1995
Australia,Portugal,751.0,1995
Australia,Republic of Korea,631.0,1995
Australia,Russian Federation,743.0,1995
Australia,Saint Lucia,9.0,1995
Australia,Samoa,330.0,1995
Australia,Serbia,525.0,1995
Australia,Seychelles,59.0,1995
Australia,Singapore,3577.0,1995
Australia,Slovakia,85.0,1995
Australia,Slovenia,220.0,1995
Australia,Solomon Islands,356.0,1995
Australia,South Africa,3145.0,1995
Australia,Spain,2727.0,1995
Australia,Sri Lanka,100.0,1995
Australia,Swaziland,6.0,1995
Australia,Sweden,2088.0,1995
Australia,Switzerland,3559.0,1995
Australia,Thailand,991.0,1995
Australia,Timor-Leste,451.0,1995
Australia,Tokelau,6.0,1995
Australia,Turkey,2817.0,1995
Australia,United Kingdom of Great Britain and Northern Ireland,87623.0,1995
Australia,United States of America,50582.0,1995
Australia,Vanuatu,445.0,1995
Australia,Venezuela (Bolivarian Republic of),129.0,1995
Australia,Viet Nam,28.0,1995
Australia,Zambia,81.0,1995
Austria,Argentina,3201.0,1995
Austria,Australia,23165.0,1995
Austria,Bahamas,18.0,1995
Austria,Belarus,53.0,1995
Austria,Belgium,1498.0,1995
Austria,Bermuda,27.0,1995
Austria,Bolivia (Plurinational State of),169.0,1995
Austria,Bosnia and Herzegovina,292.0,1995
Austria,Brazil,3988.0,1995
Austria,Bulgaria,62.0,1995
Austria,Canada,23600.0,1995
Austria,Cayman Islands,34.0,1995
Austria,Central African Republic,27.0,1995
Austria,Chile,559.0,1995
Austria,Colombia,246.0,1995
Austria,Costa Rica,71.0,1995
Austria,Croatia,1440.0,1995
Austria,Cyprus,125.0,1995
Austria,Czech Republic,2717.0,1995
Austria,Denmark,1400.0,1995
Austria,Dominican Republic,1072.0,1995
Austria,Ecuador,205.0,1995
Austria,Egypt,557.0,1995
Austria,El Salvador,14.0,1995
Austria,Finland,258.0,1995
Austria,France,12052.0,1995
Austria,Germany,185418.0,1995
Austria,Greece,2854.0,1995
Austria,Haiti,200.0,1995
Austria,Hungary,5365.0,1995
Austria,Iceland,62.0,1995
Austria,Ireland,175.0,1995
Austria,Israel,6471.0,1995
Austria,Italy,13068.0,1995
Austria,Japan,390.0,1995
Austria,Jordan,110.0,1995
Austria,Latvia,77.0,1995
Austria,Libya,1288.0,1995
Austria,Liechtenstein,2334.0,1995
Austria,Lithuania,53.0,1995
Austria,Luxembourg,487.0,1995
Austria,Maldives,36.0,1995
Austria,Malta,22.0,1995
Austria,Mexico,569.0,1995
Austria,Mongolia,3.0,1995
Austria,Namibia,861.0,1995
Austria,Netherlands,6701.0,1995
Austria,New Zealand,807.0,1995
Austria,Nicaragua,43.0,1995
Austria,Norway,936.0,1995
Austria,Panama,45.0,1995
Austria,Peru,123.0,1995
Austria,Philippines,768.0,1995
Austria,Poland,5234.0,1995
Austria,Portugal,245.0,1995
Austria,Romania,631.0,1995
Austria,Russian Federation,3905.0,1995
Austria,Serbia,5461.0,1995
Austria,Slovakia,1033.0,1995
Austria,Slovenia,3564.0,1995
Austria,South Africa,2520.0,1995
Austria,Spain,3212.0,1995
Austria,Sweden,5614.0,1995
Austria,Switzerland,46395.0,1995
Austria,Tajikistan,79.0,1995
Austria,Turkey,10148.0,1995
Austria,United Kingdom of Great Britain and Northern Ireland,19373.0,1995
Austria,United States of America,74145.0,1995
Austria,Venezuela (Bolivarian Republic of),908.0,1995
Azerbaijan,Armenia,560521.0,1995
Azerbaijan,Australia,128.0,1995
Azerbaijan,Austria,668.0,1995
Azerbaijan,Belarus,14826.0,1995
Azerbaijan,Belgium,38.0,1995
Azerbaijan,Bolivia (Plurinational State of),1.0,1995
Azerbaijan,Bulgaria,466.0,1995
Azerbaijan,Canada,1045.0,1995
Azerbaijan,Chile,3.0,1995
Azerbaijan,Costa Rica,2.0,1995
Azerbaijan,Cyprus,13.0,1995
Azerbaijan,Czech Republic,68.0,1995
Azerbaijan,Denmark,90.0,1995
Azerbaijan,Egypt,23.0,1995
Azerbaijan,Estonia,1824.0,1995
Azerbaijan,Finland,4.0,1995
Azerbaijan,France,413.0,1995
Azerbaijan,Georgia,6433.0,1995
Azerbaijan,Germany,6621.0,1995
Azerbaijan,Greece,277.0,1995
Azerbaijan,Hungary,119.0,1995
Azerbaijan,Iceland,3.0,1995
Azerbaijan,Iran (Islamic Republic of),898.0,1995
Azerbaijan,Ireland,27.0,1995
Azerbaijan,Israel,15271.0,1995
Azerbaijan,Italy,52.0,1995
Azerbaijan,Kazakhstan,35661.0,1995
Azerbaijan,Kyrgyzstan,11702.0,1995
Azerbaijan,Latvia,2254.0,1995
Azerbaijan,Lithuania,1711.0,1995
Azerbaijan,Netherlands,58.0,1995
Azerbaijan,Norway,3.0,1995
Azerbaijan,Poland,304.0,1995
Azerbaijan,Portugal,5.0,1995
Azerbaijan,Republic of Moldova,2531.0,1995
Azerbaijan,Russian Federation,905728.0,1995
Azerbaijan,Slovakia,11.0,1995
Azerbaijan,Spain,54.0,1995
Azerbaijan,Sweden,176.0,1995
Azerbaijan,Switzerland,225.0,1995
Azerbaijan,Tajikistan,209.0,1995
Azerbaijan,Turkey,9832.0,1995
Azerbaijan,Turkmenistan,10639.0,1995
Azerbaijan,Ukraine,87250.0,1995
Azerbaijan,United Kingdom of Great Britain and Northern Ireland,307.0,1995
Azerbaijan,United States of America,11382.0,1995
Azerbaijan,Uzbekistan,22987.0,1995
Bahamas,Antigua and Barbuda,4.0,1995
Bahamas,Australia,230.0,1995
Bahamas,Austria,15.0,1995
Bahamas,Barbados,59.0,1995
Bahamas,Belgium,2.0,1995
Bahamas,Bolivia (Plurinational State of),5.0,1995
Bahamas,"Bonaire, Sint Eustatius and Saba",91.0,1995
Bahamas,British Virgin Islands,16.0,1995
Bahamas,Bulgaria,2.0,1995
Bahamas,Canada,1153.0,1995
Bahamas,Cayman Islands,125.0,1995
Bahamas,Chile,1.0,1995
Bahamas,Costa Rica,8.0,1995
Bahamas,Denmark,7.0,1995
Bahamas,Dominica,6.0,1995
Bahamas,Dominican Republic,101.0,1995
Bahamas,Ecuador,18.0,1995
Bahamas,Egypt,11.0,1995
Bahamas,Finland,2.0,1995
Bahamas,France,67.0,1995
Bahamas,Greece,21.0,1995
Bahamas,Grenada,22.0,1995
Bahamas,Guyana,6.0,1995
Bahamas,Hungary,3.0,1995
Bahamas,Iceland,1.0,1995
Bahamas,Ireland,14.0,1995
Bahamas,Italy,17.0,1995
Bahamas,Jamaica,616.0,1995
Bahamas,Namibia,70.0,1995
Bahamas,Netherlands,34.0,1995
Bahamas,Nicaragua,19.0,1995
Bahamas,Norway,8.0,1995
Bahamas,Saint Kitts and Nevis,8.0,1995
Bahamas,Saint Lucia,7.0,1995
Bahamas,Spain,9.0,1995
Bahamas,Sweden,14.0,1995
Bahamas,Switzerland,79.0,1995
Bahamas,Turks and Caicos Islands,649.0,1995
Bahamas,United Kingdom of Great Britain and Northern Ireland,984.0,1995
Bahamas,United States of America,24356.0,1995
Bahrain,Argentina,27.0,1995
Bahrain,Australia,650.0,1995
Bahrain,Austria,13.0,1995
Bahrain,Bangladesh,10375.0,1995
Bahrain,Belgium,2.0,1995
Bahrain,Bolivia (Plurinational State of),1.0,1995
Bahrain,Bulgaria,3.0,1995
Bahrain,Canada,802.0,1995
Bahrain,Chile,3.0,1995
Bahrain,Costa Rica,1.0,1995
Bahrain,Cyprus,38.0,1995
Bahrain,Czech Republic,9.0,1995
Bahrain,Denmark,81.0,1995
Bahrain,Dominican Republic,24.0,1995
Bahrain,Egypt,325.0,1995
Bahrain,Finland,3.0,1995
Bahrain,France,57.0,1995
Bahrain,Greece,15.0,1995
Bahrain,Hungary,12.0,1995
