destination,origin,num,year
Afghanistan,Pakistan,26343.0,2000
Afghanistan,Tajikistan,32929.0,2000
Afghanistan,Uzbekistan,1646.0,2000
Albania,Canada,1337.0,2000
Albania,Greece,46575.0,2000
Albania,Italy,13113.0,2000
Albania,The former Yugoslav Republic of Macedonia,787.0,2000
Albania,Turkey,2892.0,2000
Albania,United States of America,3498.0,2000
Algeria,France,556.0,2000
Algeria,Germany,778.0,2000
Algeria,Indonesia,1446.0,2000
Algeria,Iraq,7579.0,2000
Algeria,Italy,740.0,2000
Algeria,Jordan,2258.0,2000
Algeria,Kuwait,1196.0,2000
Algeria,Lebanon,1225.0,2000
Algeria,Libya,2325.0,2000
Algeria,Malaysia,877.0,2000
Algeria,Russian Federation,802.0,2000
Algeria,Saudi Arabia,3926.0,2000
Algeria,Somalia,11570.0,2000
Algeria,State of Palestine,31667.0,2000
Algeria,Sudan,1597.0,2000
Algeria,Syrian Arab Republic,3073.0,2000
Algeria,United Kingdom of Great Britain and Northern Ireland,800.0,2000
Algeria,United States of America,1094.0,2000
Algeria,Western Sahara,165911.0,2000
Algeria,Yemen,2366.0,2000
American Samoa,China,299.0,2000
American Samoa,Fiji,152.0,2000
American Samoa,New Zealand,229.0,2000
American Samoa,Philippines,661.0,2000
American Samoa,Republic of Korea,182.0,2000
American Samoa,Samoa,17642.0,2000
American Samoa,Tokelau,27.0,2000
American Samoa,Tonga,1142.0,2000
American Samoa,United States of America,3578.0,2000
American Samoa,Viet Nam,203.0,2000
Andorra,Argentina,151.0,2000
Andorra,Australia,41.0,2000
Andorra,Belgium,241.0,2000
Andorra,Chile,58.0,2000
Andorra,Denmark,138.0,2000
Andorra,France,4298.0,2000
Andorra,Germany,355.0,2000
Andorra,Italy,151.0,2000
Andorra,Morocco,471.0,2000
Andorra,Netherlands,229.0,2000
Andorra,Philippines,297.0,2000
Andorra,Portugal,6771.0,2000
Andorra,Spain,26841.0,2000
Andorra,Sweden,49.0,2000
Andorra,Switzerland,74.0,2000
Andorra,United Kingdom of Great Britain and Northern Ireland,907.0,2000
Andorra,United States of America,89.0,2000
Andorra,Uruguay,77.0,2000
Angola,Cabo Verde,4724.0,2000
Angola,Chad,16.0,2000
Angola,Congo,543.0,2000
Angola,Cote d'Ivoire,7.0,2000
Angola,Democratic Republic of the Congo,17735.0,2000
Angola,Guinea,173.0,2000
Angola,Mozambique,128.0,2000
Angola,Namibia,457.0,2000
Angola,Portugal,7014.0,2000
Angola,Rwanda,183.0,2000
Angola,Sao Tome and Principe,4121.0,2000
Angola,South Africa,3226.0,2000
Angola,Zambia,158.0,2000
Anguilla,Canada,94.0,2000
Anguilla,Dominican Republic,521.0,2000
Anguilla,Guyana,309.0,2000
Anguilla,Jamaica,363.0,2000
Anguilla,Montserrat,224.0,2000
Anguilla,Saint Kitts and Nevis,654.0,2000
Anguilla,United Kingdom of Great Britain and Northern Ireland,320.0,2000
Anguilla,United States of America,404.0,2000
Anguilla,United States Virgin Islands,330.0,2000
Antigua and Barbuda,Anguilla,32.0,2000
Antigua and Barbuda,Aruba,4.0,2000
Antigua and Barbuda,Australia,6.0,2000
Antigua and Barbuda,Bahamas,2.0,2000
Antigua and Barbuda,Barbados,248.0,2000
Antigua and Barbuda,Belize,11.0,2000
Antigua and Barbuda,Bermuda,11.0,2000
Antigua and Barbuda,"Bonaire, Sint Eustatius and Saba",9.0,2000
Antigua and Barbuda,British Virgin Islands,80.0,2000
Antigua and Barbuda,Canada,356.0,2000
Antigua and Barbuda,China,110.0,2000
Antigua and Barbuda,Cuba,17.0,2000
Antigua and Barbuda,Curacao,16.0,2000
Antigua and Barbuda,Dominica,3898.0,2000
Antigua and Barbuda,Dominican Republic,1466.0,2000
Antigua and Barbuda,Egypt,8.0,2000
Antigua and Barbuda,Ethiopia,74.0,2000
Antigua and Barbuda,France,34.0,2000
Antigua and Barbuda,French Guiana,4.0,2000
Antigua and Barbuda,Germany,68.0,2000
Antigua and Barbuda,Ghana,25.0,2000
Antigua and Barbuda,Grenada,158.0,2000
Antigua and Barbuda,Guadeloupe,62.0,2000
Antigua and Barbuda,Guyana,5317.0,2000
Antigua and Barbuda,Haiti,27.0,2000
Antigua and Barbuda,Honduras,6.0,2000
Antigua and Barbuda,India,65.0,2000
Antigua and Barbuda,Italy,59.0,2000
Antigua and Barbuda,Jamaica,3278.0,2000
Antigua and Barbuda,Japan,17.0,2000
Antigua and Barbuda,Lebanon,45.0,2000
Antigua and Barbuda,Martinique,4.0,2000
Antigua and Barbuda,Mexico,4.0,2000
Antigua and Barbuda,Montserrat,935.0,2000
Antigua and Barbuda,Netherlands,13.0,2000
Antigua and Barbuda,New Zealand,10.0,2000
Antigua and Barbuda,Nigeria,33.0,2000
Antigua and Barbuda,Puerto Rico,44.0,2000
Antigua and Barbuda,Saint Kitts and Nevis,391.0,2000
Antigua and Barbuda,Saint Lucia,556.0,2000
Antigua and Barbuda,Saint Vincent and the Grenadines,754.0,2000
Antigua and Barbuda,Sint Maarten (Dutch part),19.0,2000
Antigua and Barbuda,South Africa,37.0,2000
Antigua and Barbuda,Spain,10.0,2000
Antigua and Barbuda,Suriname,37.0,2000
Antigua and Barbuda,Syrian Arab Republic,200.0,2000
Antigua and Barbuda,Trinidad and Tobago,591.0,2000
Antigua and Barbuda,Turks and Caicos Islands,5.0,2000
Antigua and Barbuda,United Kingdom of Great Britain and Northern Ireland,817.0,2000
Antigua and Barbuda,United States of America,2157.0,2000
Antigua and Barbuda,United States Virgin Islands,584.0,2000
Antigua and Barbuda,Venezuela (Bolivarian Republic of),32.0,2000
Argentina,Afghanistan,20.0,2000
Argentina,Albania,140.0,2000
Argentina,Algeria,219.0,2000
Argentina,Andorra,1.0,2000
Argentina,Angola,20.0,2000
Argentina,Armenia,1178.0,2000
Argentina,Aruba,1.0,2000
Argentina,Australia,575.0,2000
Argentina,Austria,2146.0,2000
Argentina,Bahrain,26.0,2000
Argentina,Barbados,16.0,2000
Argentina,Belarus,637.0,2000
Argentina,Belgium,1125.0,2000
Argentina,Belize,12.0,2000
Argentina,Bolivia (Plurinational State of),226137.0,2000
Argentina,Brazil,32925.0,2000
Argentina,Brunei Darussalam,2.0,2000
Argentina,Bulgaria,618.0,2000
Argentina,Burkina Faso,24.0,2000
Argentina,Cabo Verde,49.0,2000
Argentina,Cambodia,44.0,2000
Argentina,Canada,1110.0,2000
Argentina,Chile,205945.0,2000
Argentina,China,7432.0,2000
Argentina,"China, Hong Kong Special Administrative Region",9.0,2000
Argentina,Colombia,3622.0,2000
Argentina,Congo,88.0,2000
Argentina,Costa Rica,257.0,2000
Argentina,Cote d'Ivoire,1.0,2000
Argentina,Croatia,2067.0,2000
Argentina,Cuba,2319.0,2000
Argentina,Cyprus,99.0,2000
Argentina,Czech Republic,3758.0,2000
Argentina,Democratic People's Republic of Korea,29.0,2000
Argentina,Denmark,514.0,2000
Argentina,Dominica,9.0,2000
Argentina,Dominican Republic,1434.0,2000
Argentina,Ecuador,2004.0,2000
Argentina,Egypt,498.0,2000
Argentina,El Salvador,156.0,2000
Argentina,Estonia,103.0,2000
Argentina,Ethiopia,67.0,2000
Argentina,Fiji,1.0,2000
Argentina,Finland,148.0,2000
Argentina,France,5996.0,2000
Argentina,Germany,9671.0,2000
Argentina,Gibraltar,30.0,2000
Argentina,Greece,2136.0,2000
Argentina,Greenland,34.0,2000
Argentina,Grenada,23.0,2000
Argentina,Guatemala,201.0,2000
Argentina,Guinea,1.0,2000
Argentina,Haiti,86.0,2000
Argentina,Honduras,139.0,2000
Argentina,Hungary,1710.0,2000
Argentina,Iceland,18.0,2000
Argentina,India,205.0,2000
Argentina,Indonesia,45.0,2000
Argentina,Iran (Islamic Republic of),288.0,2000
Argentina,Iraq,77.0,2000
Argentina,Ireland,137.0,2000
Argentina,Israel,1169.0,2000
Argentina,Italy,210762.0,2000
Argentina,Jamaica,25.0,2000
Argentina,Japan,4550.0,2000
Argentina,Jordan,152.0,2000
Argentina,Kenya,6.0,2000
Argentina,Lao People's Democratic Republic,593.0,2000
Argentina,Latvia,258.0,2000
Argentina,Lebanon,1570.0,2000
Argentina,Libya,107.0,2000
Argentina,Liechtenstein,162.0,2000
Argentina,Lithuania,821.0,2000
Argentina,Luxembourg,203.0,2000
Argentina,Madagascar,14.0,2000
Argentina,Malaysia,6.0,2000
Argentina,Malta,4.0,2000
Argentina,Mexico,3040.0,2000
Argentina,Micronesia (Federated States of),9.0,2000
Argentina,Monaco,21.0,2000
Argentina,Morocco,444.0,2000
Argentina,Mozambique,23.0,2000
Argentina,Myanmar,19.0,2000
Argentina,Namibia,4.0,2000
Argentina,Netherlands,810.0,2000
Argentina,New Zealand,22.0,2000
Argentina,Nicaragua,190.0,2000
Argentina,Niger,1.0,2000
Argentina,Nigeria,89.0,2000
Argentina,Norway,123.0,2000
Argentina,Pakistan,10.0,2000
Argentina,Panama,338.0,2000
Argentina,Paraguay,315086.0,2000
Argentina,Peru,85411.0,2000
Argentina,Philippines,122.0,2000
Argentina,Poland,13338.0,2000
Argentina,Portugal,9046.0,2000
Argentina,Puerto Rico,159.0,2000
Argentina,Republic of Korea,7927.0,2000
Argentina,Republic of Moldova,955.0,2000
Argentina,Romania,2257.0,2000
Argentina,Russian Federation,3951.0,2000
Argentina,San Marino,35.0,2000
Argentina,Saudi Arabia,167.0,2000
Argentina,Singapore,4.0,2000
Argentina,Slovenia,1699.0,2000
Argentina,Somalia,4.0,2000
Argentina,South Africa,264.0,2000
Argentina,Spain,130356.0,2000
Argentina,Sri Lanka,6.0,2000
Argentina,Sudan,18.0,2000
Argentina,Suriname,11.0,2000
Argentina,Sweden,428.0,2000
Argentina,Switzerland,1663.0,2000
Argentina,Syrian Arab Republic,2284.0,2000
Argentina,Thailand,127.0,2000
Argentina,The former Yugoslav Republic of Macedonia,3123.0,2000
Argentina,Trinidad and Tobago,71.0,2000
Argentina,Tunisia,95.0,2000
Argentina,Turkey,1331.0,2000
Argentina,Tuvalu,8.0,2000
Argentina,Uganda,1.0,2000
Argentina,Ukraine,8036.0,2000
Argentina,United Kingdom of Great Britain and Northern Ireland,1978.0,2000
Argentina,United Republic of Tanzania,1.0,2000
Argentina,United States of America,9364.0,2000
Argentina,Uruguay,113827.0,2000
Argentina,Vanuatu,18.0,2000
Argentina,Venezuela (Bolivarian Republic of),2600.0,2000
Argentina,Viet Nam,11.0,2000
Argentina,Zambia,1.0,2000
Argentina,Zimbabwe,3.0,2000
Armenia,Azerbaijan,525188.0,2000
Armenia,Belarus,743.0,2000
Armenia,Georgia,46779.0,2000
Armenia,Germany,766.0,2000
Armenia,Greece,2073.0,2000
Armenia,Iran (Islamic Republic of),11205.0,2000
Armenia,Kazakhstan,913.0,2000
Armenia,Lebanon,1310.0,2000
Armenia,Russian Federation,20363.0,2000
Armenia,Syrian Arab Republic,3743.0,2000
Armenia,Turkey,2270.0,2000
Armenia,Turkmenistan,953.0,2000
Armenia,Ukraine,3008.0,2000
Armenia,Uzbekistan,1335.0,2000
Aruba,"Bonaire, Sint Eustatius and Saba",212.0,2000
Aruba,China,622.0,2000
Aruba,Colombia,7043.0,2000
Aruba,Curacao,1751.0,2000
Aruba,Dominica,125.0,2000
Aruba,Dominican Republic,3615.0,2000
Aruba,Grenada,276.0,2000
Aruba,Guyana,297.0,2000
Aruba,Haiti,1000.0,2000
Aruba,India,157.0,2000
Aruba,Jamaica,715.0,2000
Aruba,Netherlands,3674.0,2000
Aruba,Nicaragua,77.0,2000
Aruba,Peru,939.0,2000
Aruba,Philippines,754.0,2000
Aruba,Portugal,188.0,2000
Aruba,Saint Vincent and the Grenadines,131.0,2000
Aruba,Sint Maarten (Dutch part),500.0,2000
Aruba,Suriname,1273.0,2000
Aruba,Turkey,11.0,2000
Aruba,United States of America,681.0,2000
Aruba,Venezuela (Bolivarian Republic of),2856.0,2000
Australia,Afghanistan,12590.0,2000
Australia,Albania,1570.0,2000
Australia,Algeria,1180.0,2000
Australia,American Samoa,120.0,2000
Australia,Andorra,20.0,2000
Australia,Angola,410.0,2000
Australia,Antigua and Barbuda,10.0,2000
Australia,Argentina,12050.0,2000
Australia,Armenia,990.0,2000
Australia,Aruba,30.0,2000
Australia,Austria,21660.0,2000
Australia,Azerbaijan,150.0,2000
Australia,Bahamas,270.0,2000
Australia,Bahrain,770.0,2000
Australia,Bangladesh,8480.0,2000
Australia,Barbados,370.0,2000
Australia,Belarus,1350.0,2000
Australia,Belgium,5340.0,2000
Australia,Benin,10.0,2000
Australia,Bermuda,410.0,2000
Australia,Bhutan,40.0,2000
Australia,Bolivia (Plurinational State of),700.0,2000
Australia,Bosnia and Herzegovina,28690.0,2000
Australia,Botswana,650.0,2000
Australia,Brazil,4760.0,2000
Australia,Brunei Darussalam,2090.0,2000
Australia,Bulgaria,3030.0,2000
Australia,Cambodia,24990.0,2000
Australia,Cameroon,40.0,2000
Australia,Canada,30240.0,2000
Australia,Chad,10.0,2000
Australia,Chile,26100.0,2000
Australia,China,144710.0,2000
Australia,"China, Hong Kong Special Administrative Region",75450.0,2000
Australia,"China, Macao Special Administrative Region",2080.0,2000
Australia,Colombia,4000.0,2000
Australia,Congo,120.0,2000
Australia,Cook Islands,4620.0,2000
Australia,Costa Rica,360.0,2000
Australia,Cote d'Ivoire,50.0,2000
Australia,Croatia,58250.0,2000
Australia,Cuba,490.0,2000
Australia,Curacao,70.0,2000
Australia,Cyprus,22840.0,2000
Australia,Czech Republic,13140.0,2000
Australia,Democratic People's Republic of Korea,410.0,2000
Australia,Democratic Republic of the Congo,310.0,2000
Australia,Denmark,9940.0,2000
Australia,Djibouti,90.0,2000
Australia,Dominican Republic,60.0,2000
Australia,Ecuador,1470.0,2000
Australia,Egypt,37620.0,2000
Australia,El Salvador,10690.0,2000
Australia,Eritrea,1760.0,2000
Australia,Estonia,1970.0,2000
Australia,Ethiopia,3640.0,2000
Australia,Faeroe Islands,20.0,2000
Australia,Falkland Islands (Malvinas),140.0,2000
Australia,Fiji,46690.0,2000
Australia,Finland,9410.0,2000
Australia,France,18130.0,2000
Australia,French Polynesia,380.0,2000
Australia,Georgia,310.0,2000
Australia,Germany,119070.0,2000
Australia,Ghana,2160.0,2000
Australia,Gibraltar,460.0,2000
Australia,Greece,130790.0,2000
Australia,Grenada,90.0,2000
Australia,Guam,30.0,2000
Australia,Guatemala,320.0,2000
Australia,Guinea-Bissau,10.0,2000
Australia,Guyana,530.0,2000
Australia,Haiti,60.0,2000
Australia,Honduras,160.0,2000
Australia,Hungary,26120.0,2000
Australia,Iceland,590.0,2000
Australia,India,90710.0,2000
Australia,Indonesia,58670.0,2000
Australia,Iran (Islamic Republic of),21400.0,2000
Australia,Iraq,26500.0,2000
Australia,Ireland,53580.0,2000
Australia,Isle of Man,700.0,2000
Australia,Israel,7390.0,2000
Australia,Italy,234070.0,2000
Australia,Jamaica,950.0,2000
Australia,Japan,25300.0,2000
Australia,Jordan,3490.0,2000
Australia,Kazakhstan,390.0,2000
Australia,Kenya,7200.0,2000
Australia,Kiribati,470.0,2000
Australia,Kuwait,2500.0,2000
Australia,Kyrgyzstan,70.0,2000
Australia,Lao People's Democratic Republic,10470.0,2000
Australia,Latvia,7390.0,2000
Australia,Lebanon,79050.0,2000
Australia,Lesotho,20.0,2000
Australia,Liberia,100.0,2000
Australia,Libya,1430.0,2000
Australia,Lithuania,3860.0,2000
Australia,Luxembourg,170.0,2000
Australia,Madagascar,160.0,2000
Australia,Malawi,550.0,2000
Australia,Malaysia,84670.0,2000
Australia,Maldives,140.0,2000
Australia,Malta,52620.0,2000
Australia,Marshall Islands,10.0,2000
Australia,Martinique,20.0,2000
Australia,Mauritius,18530.0,2000
Australia,Mexico,1260.0,2000
Australia,Micronesia (Federated States of),10.0,2000
Australia,Mongolia,120.0,2000
Australia,Montenegro,5340.0,2000
Australia,Morocco,1370.0,2000
Australia,Mozambique,640.0,2000
Australia,Myanmar,12120.0,2000
Australia,Namibia,500.0,2000
Australia,Nauru,490.0,2000
Australia,Nepal,2000.0,2000
Australia,Netherlands,92820.0,2000
Australia,New Caledonia,1240.0,2000
Australia,New Zealand,365060.0,2000
Australia,Nicaragua,800.0,2000
Australia,Nigeria,1820.0,2000
Australia,Niue,470.0,2000
Australia,Norway,4000.0,2000
Australia,Oman,320.0,2000
Australia,Pakistan,10950.0,2000
Australia,Panama,150.0,2000
Australia,Paraguay,390.0,2000
Australia,Peru,5770.0,2000
Australia,Philippines,112210.0,2000
Australia,Poland,66920.0,2000
Australia,Portugal,17990.0,2000
Australia,Puerto Rico,120.0,2000
Australia,Qatar,260.0,2000
Australia,Republic of Korea,36160.0,2000
Australia,Republic of Moldova,600.0,2000
Australia,R¨¦union,50.0,2000
Australia,Romania,14220.0,2000
Australia,Russian Federation,16810.0,2000
Australia,Rwanda,10.0,2000
Australia,Saint Helena,10.0,2000
Australia,Saint Kitts and Nevis,20.0,2000
Australia,Saint Lucia,10.0,2000
Australia,Saint Vincent and the Grenadines,70.0,2000
Australia,Samoa,13110.0,2000
Australia,Saudi Arabia,1530.0,2000
Australia,Senegal,230.0,2000
Australia,Serbia,52070.0,2000
Australia,Seychelles,2820.0,2000
Australia,Sierra Leone,260.0,2000
Australia,Singapore,34250.0,2000
Australia,Slovakia,6370.0,2000
Australia,Slovenia,8660.0,2000
Australia,Solomon Islands,1400.0,2000
Australia,Somalia,3740.0,2000
Australia,South Africa,80640.0,2000
Australia,Spain,14160.0,2000
Australia,Sri Lanka,58220.0,2000
Australia,State of Palestine,3080.0,2000
Australia,Sudan,4090.0,2000
Australia,Suriname,80.0,2000
Australia,Swaziland,230.0,2000
Australia,Sweden,7140.0,2000
Australia,Switzerland,12070.0,2000
Australia,Syrian Arab Republic,7340.0,2000
Australia,Tajikistan,10.0,2000
Australia,Thailand,23090.0,2000
Australia,The former Yugoslav Republic of Macedonia,49560.0,2000
Australia,Tokelau,300.0,2000
Australia,Tonga,8110.0,2000
Australia,Trinidad and Tobago,1420.0,2000
Australia,Tunisia,500.0,2000
Australia,Turkey,34070.0,2000
Australia,Turkmenistan,10.0,2000
Australia,Tuvalu,100.0,2000
Australia,Uganda,1440.0,2000
Australia,Ukraine,17030.0,2000
Australia,United Arab Emirates,1390.0,2000
Australia,United Kingdom of Great Britain and Northern Ireland,1130210.0,2000
Australia,United Republic of Tanzania,2010.0,2000
Australia,United States of America,59720.0,2000
Australia,Uruguay,10570.0,2000
Australia,Uzbekistan,500.0,2000
Australia,Vanuatu,1090.0,2000
Australia,Venezuela (Bolivarian Republic of),1170.0,2000
Australia,Viet Nam,163720.0,2000
Australia,Yemen,390.0,2000
Australia,Zambia,3470.0,2000
Australia,Zimbabwe,12110.0,2000
Austria,Afghanistan,5966.0,2000
Austria,Albania,2177.0,2000
Austria,Algeria,893.0,2000
Austria,Andorra,2.0,2000
Austria,Angola,236.0,2000
Austria,Antigua and Barbuda,5.0,2000
Austria,Argentina,1054.0,2000
Austria,Armenia,2111.0,2000
Austria,Australia,1723.0,2000
Austria,Azerbaijan,744.0,2000
Austria,Bahamas,16.0,2000
Austria,Bahrain,14.0,2000
Austria,Bangladesh,1894.0,2000
Austria,Barbados,14.0,2000
Austria,Belarus,1153.0,2000
Austria,Belgium,1782.0,2000
Austria,Belize,28.0,2000
Austria,Benin,55.0,2000
Austria,Bermuda,13.0,2000
Austria,Bhutan,18.0,2000
Austria,Bolivia (Plurinational State of),352.0,2000
Austria,Bosnia and Herzegovina,116023.0,2000
Austria,Botswana,18.0,2000
Austria,Brazil,3589.0,2000
Austria,Brunei Darussalam,4.0,2000
Austria,Bulgaria,10888.0,2000
Austria,Burkina Faso,84.0,2000
Austria,Burundi,67.0,2000
Austria,Cabo Verde,28.0,2000
Austria,Cambodia,663.0,2000
Austria,Cameroon,453.0,2000
Austria,Canada,1761.0,2000
Austria,Central African Republic,20.0,2000
Austria,Chad,9.0,2000
Austria,Chile,870.0,2000
Austria,China,12165.0,2000
Austria,"China, Hong Kong Special Administrative Region",194.0,2000
Austria,"China, Macao Special Administrative Region",11.0,2000
Austria,Colombia,1086.0,2000
Austria,Congo,316.0,2000
Austria,Costa Rica,124.0,2000
Austria,Cote d'Ivoire,148.0,2000
Austria,Croatia,54995.0,2000
Austria,Cuba,609.0,2000
Austria,Cyprus,224.0,2000
Austria,Czech Republic,38058.0,2000
Austria,Democratic People's Republic of Korea,1947.0,2000
Austria,Democratic Republic of the Congo,485.0,2000
Austria,Denmark,982.0,2000
Austria,Djibouti,5.0,2000
Austria,Dominica,35.0,2000
Austria,Dominican Republic,2163.0,2000
Austria,Ecuador,457.0,2000
Austria,Egypt,10304.0,2000
Austria,El Salvador,47.0,2000
Austria,Equatorial Guinea,7.0,2000
Austria,Eritrea,72.0,2000
Austria,Estonia,258.0,2000
Austria,Ethiopia,883.0,2000
Austria,Fiji,12.0,2000
Austria,Finland,1106.0,2000
Austria,France,6205.0,2000
Austria,Gabon,18.0,2000
Austria,Gambia,435.0,2000
Austria,Georgia,2295.0,2000
Austria,Germany,126680.0,2000
Austria,Ghana,1712.0,2000
Austria,Greece,2770.0,2000
Austria,Grenada,10.0,2000
Austria,Guam,1.0,2000
Austria,Guatemala,258.0,2000
Austria,Guinea,209.0,2000
Austria,Guinea-Bissau,47.0,2000
Austria,Guyana,13.0,2000
Austria,Haiti,43.0,2000
Austria,Honduras,68.0,2000
Austria,Hungary,18097.0,2000
Austria,Iceland,130.0,2000
Austria,India,9394.0,2000
Austria,Indonesia,841.0,2000
Austria,Iran (Islamic Republic of),10723.0,2000
Austria,Iraq,3823.0,2000
Austria,Ireland,683.0,2000
Austria,Israel,1774.0,2000
Austria,Italy,23325.0,2000
Austria,Jamaica,144.0,2000
Austria,Japan,2055.0,2000
Austria,Jordan,518.0,2000
Austria,Kazakhstan,763.0,2000
Austria,Kenya,680.0,2000
Austria,Kuwait,175.0,2000
Austria,Kyrgyzstan,449.0,2000
Austria,Lao People's Democratic Republic,86.0,2000
Austria,Latvia,559.0,2000
Austria,Lebanon,1275.0,2000
Austria,Lesotho,3.0,2000
Austria,Liberia,189.0,2000
Austria,Libya,319.0,2000
Austria,Liechtenstein,261.0,2000
Austria,Lithuania,629.0,2000
Austria,Luxembourg,528.0,2000
Austria,Madagascar,52.0,2000
Austria,Malawi,27.0,2000
Austria,Malaysia,334.0,2000
Austria,Maldives,6.0,2000
Austria,Mali,68.0,2000
Austria,Malta,76.0,2000
Austria,Mauritania,23.0,2000
Austria,Mauritius,80.0,2000
Austria,Mexico,1046.0,2000
Austria,Micronesia (Federated States of),1.0,2000
Austria,Monaco,18.0,2000
Austria,Mongolia,1247.0,2000
Austria,Montenegro,15115.0,2000
Austria,Morocco,1333.0,2000
Austria,Mozambique,47.0,2000
Austria,Myanmar,49.0,2000
Austria,Namibia,127.0,2000
Austria,Nauru,1.0,2000
Austria,Nepal,406.0,2000
Austria,Netherlands,5865.0,2000
Austria,New Zealand,306.0,2000
Austria,Nicaragua,144.0,2000
Austria,Niger,22.0,2000
Austria,Nigeria,5872.0,2000
Austria,Norway,669.0,2000
Austria,Oman,22.0,2000
Austria,Pakistan,3331.0,2000
Austria,Palau,1.0,2000
Austria,Panama,43.0,2000
Austria,Papua New Guinea,41.0,2000
Austria,Paraguay,158.0,2000
Austria,Peru,1168.0,2000
Austria,Philippines,9589.0,2000
Austria,Poland,42528.0,2000
Austria,Portugal,1192.0,2000
Austria,Puerto Rico,4.0,2000
Austria,Qatar,18.0,2000
Austria,Republic of Moldova,1231.0,2000
Austria,Romania,31368.0,2000
Austria,Russian Federation,21433.0,2000
Austria,Rwanda,146.0,2000
Austria,Saint Kitts and Nevis,2.0,2000
Austria,Saint Lucia,10.0,2000
Austria,Saint Vincent and the Grenadines,7.0,2000
Austria,Samoa,3.0,2000
Austria,San Marino,1.0,2000
Austria,Sao Tome and Principe,2.0,2000
Austria,Saudi Arabia,331.0,2000
Austria,Senegal,232.0,2000
Austria,Serbia,135065.0,2000
Austria,Seychelles,30.0,2000
Austria,Sierra Leone,185.0,2000
Austria,Singapore,199.0,2000
Austria,Slovakia,18802.0,2000
Austria,Slovenia,15986.0,2000
Austria,Solomon Islands,10.0,2000
Austria,Somalia,841.0,2000
Austria,South Africa,1933.0,2000
Austria,Spain,2853.0,2000
Austria,Sri Lanka,679.0,2000
Austria,State of Palestine,191.0,2000
Austria,Sudan,440.0,2000
Austria,Suriname,14.0,2000
Austria,Swaziland,17.0,2000
Austria,Sweden,2457.0,2000
Austria,Switzerland,10935.0,2000
Austria,Syrian Arab Republic,2297.0,2000
Austria,Tajikistan,197.0,2000
Austria,Thailand,3879.0,2000
Austria,The former Yugoslav Republic of Macedonia,15170.0,2000
Austria,Togo,151.0,2000
Austria,Tonga,5.0,2000
Austria,Trinidad and Tobago,48.0,2000
Austria,Tunisia,2554.0,2000
Austria,Turkey,110695.0,2000
Austria,Turkmenistan,97.0,2000
Austria,Tuvalu,9.0,2000
Austria,Uganda,189.0,2000
Austria,Ukraine,5696.0,2000
Austria,United Arab Emirates,121.0,2000
Austria,United Kingdom of Great Britain and Northern Ireland,7622.0,2000
Austria,United Republic of Tanzania,109.0,2000
Austria,United States of America,7649.0,2000
Austria,Uruguay,195.0,2000
Austria,Uzbekistan,522.0,2000
Austria,Vanuatu,5.0,2000
Austria,Venezuela (Bolivarian Republic of),633.0,2000
Austria,Viet Nam,2314.0,2000
Austria,Yemen,65.0,2000
Austria,Zambia,79.0,2000
Austria,Zimbabwe,207.0,2000
Azerbaijan,Afghanistan,224.0,2000
Azerbaijan,Armenia,188400.0,2000
Azerbaijan,Belarus,554.0,2000
Azerbaijan,Estonia,586.0,2000
Azerbaijan,Georgia,61708.0,2000
Azerbaijan,Germany,344.0,2000
Azerbaijan,Iran (Islamic Republic of),1846.0,2000
Azerbaijan,Kazakhstan,4370.0,2000
Azerbaijan,Kyrgyzstan,3084.0,2000
Azerbaijan,Republic of Moldova,342.0,2000
Azerbaijan,Russian Federation,34703.0,2000
Azerbaijan,Tajikistan,300.0,2000
Azerbaijan,Turkey,2560.0,2000
Azerbaijan,Turkmenistan,2081.0,2000
Azerbaijan,Ukraine,3399.0,2000
Azerbaijan,Uzbekistan,20549.0,2000
Bahamas,Antigua and Barbuda,8.0,2000
Bahamas,Argentina,9.0,2000
Bahamas,Australia,65.0,2000
Bahamas,Austria,22.0,2000
Bahamas,Barbados,108.0,2000
Bahamas,Belgium,20.0,2000
Bahamas,Belize,13.0,2000
Bahamas,Bermuda,13.0,2000
Bahamas,Brazil,47.0,2000
Bahamas,British Virgin Islands,12.0,2000
Bahamas,Canada,1351.0,2000
Bahamas,Cayman Islands,9.0,2000
Bahamas,Chile,8.0,2000
Bahamas,China,93.0,2000
Bahamas,"China, Hong Kong Special Administrative Region",25.0,2000
Bahamas,Colombia,33.0,2000
Bahamas,Costa Rica,66.0,2000
Bahamas,Cuba,110.0,2000
Bahamas,Denmark,37.0,2000
Bahamas,Dominica,47.0,2000
Bahamas,Dominican Republic,84.0,2000
Bahamas,Ecuador,15.0,2000
Bahamas,Egypt,7.0,2000
Bahamas,El Salvador,4.0,2000
Bahamas,France,141.0,2000
Bahamas,Germany,220.0,2000
Bahamas,Ghana,65.0,2000
Bahamas,Greece,55.0,2000
Bahamas,Grenada,26.0,2000
Bahamas,Guatemala,9.0,2000
Bahamas,Guyana,682.0,2000
Bahamas,Haiti,20628.0,2000
Bahamas,Honduras,13.0,2000
Bahamas,India,229.0,2000
Bahamas,Indonesia,6.0,2000
Bahamas,Ireland,69.0,2000
Bahamas,Italy,94.0,2000
Bahamas,Jamaica,3773.0,2000
Bahamas,Japan,39.0,2000
Bahamas,Kenya,5.0,2000
Bahamas,Mexico,82.0,2000
Bahamas,Netherlands,30.0,2000
