destination,origin,num,year
Austria,Niger,17.0,1990
Austria,Nigeria,4673.0,1990
Austria,Norway,533.0,1990
Austria,Oman,17.0,1990
Austria,Pakistan,2651.0,1990
Austria,Palau,1.0,1990
Austria,Panama,34.0,1990
Austria,Papua New Guinea,33.0,1990
Austria,Paraguay,125.0,1990
Austria,Peru,930.0,1990
Austria,Philippines,7633.0,1990
Austria,Poland,33851.0,1990
Austria,Portugal,949.0,1990
Austria,Puerto Rico,3.0,1990
Austria,Qatar,15.0,1990
Austria,Republic of Moldova,980.0,1990
Austria,Romania,24968.0,1990
Austria,Russian Federation,17059.0,1990
Austria,Rwanda,117.0,1990
Austria,Saint Kitts and Nevis,1.0,1990
Austria,Saint Lucia,8.0,1990
Austria,Saint Vincent and the Grenadines,6.0,1990
Austria,Samoa,3.0,1990
Austria,San Marino,1.0,1990
Austria,Sao Tome and Principe,1.0,1990
Austria,Saudi Arabia,263.0,1990
Austria,Senegal,184.0,1990
Austria,Serbia,107506.0,1990
Austria,Seychelles,24.0,1990
Austria,Sierra Leone,147.0,1990
Austria,Singapore,158.0,1990
Austria,Slovakia,14965.0,1990
Austria,Slovenia,12724.0,1990
Austria,Solomon Islands,8.0,1990
Austria,Somalia,670.0,1990
Austria,South Africa,1538.0,1990
Austria,Spain,2271.0,1990
Austria,Sri Lanka,540.0,1990
Austria,State of Palestine,152.0,1990
Austria,Sudan,350.0,1990
Austria,Suriname,11.0,1990
Austria,Swaziland,13.0,1990
Austria,Sweden,1956.0,1990
Austria,Switzerland,8704.0,1990
Austria,Syrian Arab Republic,1828.0,1990
Austria,Tajikistan,157.0,1990
Austria,Thailand,3088.0,1990
Austria,The former Yugoslav Republic of Macedonia,12075.0,1990
Austria,Togo,120.0,1990
Austria,Tonga,4.0,1990
Austria,Trinidad and Tobago,38.0,1990
Austria,Tunisia,2033.0,1990
Austria,Turkey,88108.0,1990
Austria,Turkmenistan,77.0,1990
Austria,Tuvalu,7.0,1990
Austria,Uganda,150.0,1990
Austria,Ukraine,4534.0,1990
Austria,United Arab Emirates,97.0,1990
Austria,United Kingdom of Great Britain and Northern Ireland,6067.0,1990
Austria,United Republic of Tanzania,86.0,1990
Austria,United States of America,6088.0,1990
Austria,Uruguay,155.0,1990
Austria,Uzbekistan,415.0,1990
Austria,Vanuatu,4.0,1990
Austria,Venezuela (Bolivarian Republic of),504.0,1990
Austria,Viet Nam,1842.0,1990
Austria,Yemen,52.0,1990
Austria,Zambia,63.0,1990
Austria,Zimbabwe,165.0,1990
Azerbaijan,Afghanistan,254.0,1990
Azerbaijan,Armenia,202586.0,1990
Azerbaijan,Belarus,626.0,1990
Azerbaijan,Estonia,662.0,1990
Azerbaijan,Georgia,69766.0,1990
Azerbaijan,Germany,389.0,1990
Azerbaijan,Iran (Islamic Republic of),2088.0,1990
Azerbaijan,Kazakhstan,4940.0,1990
Azerbaijan,Kyrgyzstan,3487.0,1990
Azerbaijan,Republic of Moldova,386.0,1990
Azerbaijan,Russian Federation,39234.0,1990
Azerbaijan,Tajikistan,340.0,1990
Azerbaijan,Turkey,2894.0,1990
Azerbaijan,Turkmenistan,2352.0,1990
Azerbaijan,Ukraine,3842.0,1990
Azerbaijan,Uzbekistan,23232.0,1990
Bahamas,Antigua and Barbuda,13.0,1990
Bahamas,Argentina,8.0,1990
Bahamas,Australia,27.0,1990
Bahamas,Austria,15.0,1990
Bahamas,Barbados,234.0,1990
Bahamas,Belgium,8.0,1990
Bahamas,Belize,31.0,1990
Bahamas,Bermuda,34.0,1990
Bahamas,Brazil,36.0,1990
Bahamas,British Virgin Islands,5.0,1990
Bahamas,Canada,730.0,1990
Bahamas,Cayman Islands,9.0,1990
Bahamas,Chile,9.0,1990
Bahamas,China,67.0,1990
Bahamas,"China, Hong Kong Special Administrative Region",46.0,1990
Bahamas,Colombia,28.0,1990
Bahamas,Costa Rica,10.0,1990
Bahamas,Cuba,48.0,1990
Bahamas,Denmark,8.0,1990
Bahamas,Dominica,35.0,1990
Bahamas,Dominican Republic,44.0,1990
