destination,origin,num,year
Antigua and Barbuda,United Kingdom of Great Britain and Northern Ireland,720.0,1995
Antigua and Barbuda,United States of America,1733.0,1995
Antigua and Barbuda,United States Virgin Islands,440.0,1995
Antigua and Barbuda,Venezuela (Bolivarian Republic of),22.0,1995
Argentina,Afghanistan,20.0,1995
Argentina,Albania,144.0,1995
Argentina,Algeria,224.0,1995
Argentina,Andorra,1.0,1995
Argentina,Angola,20.0,1995
Argentina,Armenia,1207.0,1995
Argentina,Aruba,1.0,1995
Argentina,Australia,600.0,1995
Argentina,Austria,3201.0,1995
Argentina,Bahrain,27.0,1995
Argentina,Barbados,16.0,1995
Argentina,Belarus,653.0,1995
Argentina,Belgium,1138.0,1995
Argentina,Belize,12.0,1995
Argentina,Bolivia (Plurinational State of),186685.0,1995
Argentina,Brazil,33642.0,1995
Argentina,Brunei Darussalam,2.0,1995
Argentina,Bulgaria,796.0,1995
Argentina,Burkina Faso,25.0,1995
Argentina,Cabo Verde,50.0,1995
Argentina,Cambodia,45.0,1995
Argentina,Canada,953.0,1995
Argentina,Chile,214736.0,1995
Argentina,China,5850.0,1995
Argentina,"China, Hong Kong Special Administrative Region",9.0,1995
Argentina,Colombia,3162.0,1995
Argentina,Congo,90.0,1995
Argentina,Costa Rica,359.0,1995
Argentina,Cote d'Ivoire,1.0,1995
Argentina,Croatia,2119.0,1995
Argentina,Cuba,1873.0,1995
Argentina,Cyprus,101.0,1995
Argentina,Czech Republic,3852.0,1995
Argentina,Democratic People's Republic of Korea,30.0,1995
Argentina,Denmark,527.0,1995
Argentina,Dominica,9.0,1995
Argentina,Dominican Republic,849.0,1995
Argentina,Ecuador,1501.0,1995
Argentina,Egypt,510.0,1995
Argentina,El Salvador,169.0,1995
Argentina,Estonia,106.0,1995
Argentina,Ethiopia,69.0,1995
Argentina,Fiji,1.0,1995
Argentina,Finland,152.0,1995
Argentina,France,6229.0,1995
Argentina,Germany,12672.0,1995
Argentina,Gibraltar,31.0,1995
Argentina,Greece,2666.0,1995
Argentina,Greenland,35.0,1995
Argentina,Grenada,24.0,1995
Argentina,Guatemala,158.0,1995
Argentina,Guinea,1.0,1995
Argentina,Haiti,80.0,1995
Argentina,Honduras,140.0,1995
Argentina,Hungary,2503.0,1995
Argentina,Iceland,18.0,1995
Argentina,India,210.0,1995
Argentina,Indonesia,46.0,1995
Argentina,Iran (Islamic Republic of),295.0,1995
Argentina,Iraq,79.0,1995
Argentina,Ireland,140.0,1995
Argentina,Israel,1317.0,1995
Argentina,Italy,273401.0,1995
Argentina,Jamaica,26.0,1995
Argentina,Japan,5181.0,1995
Argentina,Jordan,156.0,1995
Argentina,Kenya,6.0,1995
Argentina,Lao People's Democratic Republic,566.0,1995
Argentina,Latvia,264.0,1995
Argentina,Lebanon,2409.0,1995
Argentina,Libya,110.0,1995
Argentina,Liechtenstein,166.0,1995
Argentina,Lithuania,1400.0,1995
Argentina,Luxembourg,208.0,1995
Argentina,Madagascar,14.0,1995
Argentina,Malaysia,6.0,1995
Argentina,Malta,4.0,1995
Argentina,Mexico,2686.0,1995
Argentina,Micronesia (Federated States of),9.0,1995
Argentina,Monaco,22.0,1995
Argentina,Morocco,455.0,1995
Argentina,Mozambique,24.0,1995
Argentina,Myanmar,19.0,1995
Argentina,Namibia,4.0,1995
Argentina,Netherlands,876.0,1995
Argentina,New Zealand,23.0,1995
Argentina,Nicaragua,167.0,1995
Argentina,Niger,1.0,1995
Argentina,Nigeria,91.0,1995
Argentina,Norway,126.0,1995
Argentina,Pakistan,10.0,1995
Argentina,Panama,357.0,1995
Argentina,Paraguay,286164.0,1995
Argentina,Peru,50888.0,1995
Argentina,Philippines,125.0,1995
Argentina,Poland,21429.0,1995
Argentina,Portugal,11298.0,1995
Argentina,Puerto Rico,184.0,1995
Argentina,Republic of Korea,9078.0,1995
Argentina,Republic of Moldova,979.0,1995
Argentina,Romania,2985.0,1995
Argentina,Russian Federation,4483.0,1995
Argentina,San Marino,36.0,1995
Argentina,Saudi Arabia,171.0,1995
Argentina,Singapore,4.0,1995
Argentina,Slovenia,1741.0,1995
Argentina,Somalia,4.0,1995
Argentina,South Africa,271.0,1995
Argentina,Spain,179945.0,1995
Argentina,Sri Lanka,6.0,1995
Argentina,Sudan,18.0,1995
Argentina,Suriname,11.0,1995
Argentina,Sweden,497.0,1995
Argentina,Switzerland,1919.0,1995
Argentina,Syrian Arab Republic,3607.0,1995
Argentina,Thailand,130.0,1995
Argentina,The former Yugoslav Republic of Macedonia,8143.0,1995
Argentina,Trinidad and Tobago,73.0,1995
Argentina,Tunisia,97.0,1995
Argentina,Turkey,1914.0,1995
Argentina,Tuvalu,8.0,1995
Argentina,Uganda,1.0,1995
Argentina,Ukraine,5809.0,1995
Argentina,United Kingdom of Great Britain and Northern Ireland,2184.0,1995
Argentina,United Republic of Tanzania,1.0,1995
Argentina,United States of America,9678.0,1995
Argentina,Uruguay,125366.0,1995
Argentina,Vanuatu,18.0,1995
Argentina,Venezuela (Bolivarian Republic of),2290.0,1995
Argentina,Viet Nam,11.0,1995
Argentina,Zambia,1.0,1995
Argentina,Zimbabwe,3.0,1995
Armenia,Azerbaijan,560521.0,1995
Armenia,Belarus,929.0,1995
Armenia,Georgia,27684.0,1995
Armenia,Germany,700.0,1995
Armenia,Greece,3387.0,1995
Armenia,Iran (Islamic Republic of),10242.0,1995
Armenia,Kazakhstan,835.0,1995
Armenia,Lebanon,1198.0,1995
Armenia,Russian Federation,36037.0,1995
Armenia,Syrian Arab Republic,3422.0,1995
Armenia,Turkey,2075.0,1995
Armenia,Turkmenistan,871.0,1995
Armenia,Ukraine,5665.0,1995
Armenia,Uzbekistan,1220.0,1995
Aruba,"Bonaire, Sint Eustatius and Saba",133.0,1995
Aruba,China,435.0,1995
Aruba,Colombia,4446.0,1995
Aruba,Curacao,1095.0,1995
Aruba,Dominica,134.0,1995
Aruba,Dominican Republic,2829.0,1995
Aruba,Grenada,285.0,1995
Aruba,Guyana,202.0,1995
Aruba,Haiti,660.0,1995
Aruba,India,98.0,1995
Aruba,Jamaica,439.0,1995
Aruba,Netherlands,2885.0,1995
Aruba,Nicaragua,48.0,1995
Aruba,Peru,540.0,1995
Aruba,Philippines,486.0,1995
Aruba,Portugal,183.0,1995
Aruba,Saint Vincent and the Grenadines,178.0,1995
Aruba,Sint Maarten (Dutch part),313.0,1995
Aruba,Suriname,997.0,1995
Aruba,Turkey,63.0,1995
Aruba,United States of America,553.0,1995
Aruba,Venezuela (Bolivarian Republic of),2000.0,1995
Australia,Afghanistan,7893.0,1995
Australia,Albania,1315.0,1995
Australia,Algeria,950.0,1995
Australia,American Samoa,94.0,1995
Australia,Andorra,181.0,1995
Australia,Angola,370.0,1995
Australia,Antigua and Barbuda,15.0,1995
Australia,Argentina,12541.0,1995
Australia,Armenia,710.0,1995
Australia,Aruba,28.0,1995
Australia,Austria,23165.0,1995
Australia,Azerbaijan,128.0,1995
Australia,Bahamas,230.0,1995
Australia,Bahrain,650.0,1995
Australia,Bangladesh,5562.0,1995
Australia,Barbados,345.0,1995
Australia,Belarus,829.0,1995
Australia,Belgium,5131.0,1995
Australia,Belize,17.0,1995
Australia,Benin,13.0,1995
Australia,Bermuda,392.0,1995
Australia,Bhutan,33.0,1995
Australia,Bolivia (Plurinational State of),622.0,1995
Australia,Bosnia and Herzegovina,26278.0,1995
Australia,Botswana,413.0,1995
Australia,Brazil,3960.0,1995
Australia,British Virgin Islands,3.0,1995
Australia,Brunei Darussalam,1911.0,1995
Australia,Bulgaria,2465.0,1995
Australia,Burkina Faso,15.0,1995
Australia,Burundi,7.0,1995
Australia,Cabo Verde,10.0,1995
Australia,Cambodia,23310.0,1995
Australia,Cameroon,55.0,1995
Australia,Canada,27916.0,1995
Australia,Cayman Islands,1.0,1995
Australia,Central African Republic,3.0,1995
Australia,Chad,12.0,1995
Australia,Chile,27782.0,1995
Australia,China,108346.0,1995
Australia,"China, Hong Kong Special Administrative Region",68683.0,1995
Australia,"China, Macao Special Administrative Region",1947.0,1995
Australia,Colombia,3146.0,1995
Australia,Congo,130.0,1995
Australia,Cook Islands,3562.0,1995
Australia,Costa Rica,307.0,1995
Australia,Cote d'Ivoire,43.0,1995
Australia,Croatia,55036.0,1995
Australia,Cuba,438.0,1995
Australia,Curacao,54.0,1995
Australia,Cyprus,23918.0,1995
Australia,Czech Republic,15921.0,1995
Australia,Democratic People's Republic of Korea,237.0,1995
Australia,Democratic Republic of the Congo,291.0,1995
Australia,Denmark,10006.0,1995
Australia,Djibouti,63.0,1995
Australia,Dominica,3.0,1995
Australia,Dominican Republic,42.0,1995
Australia,Ecuador,1316.0,1995
Australia,Egypt,39901.0,1995
Australia,El Salvador,10028.0,1995
Australia,Eritrea,1562.0,1995
Australia,Estonia,2556.0,1995
Australia,Ethiopia,2563.0,1995
Australia,Faeroe Islands,19.0,1995
Australia,Falkland Islands (Malvinas),112.0,1995
Australia,Fiji,40344.0,1995
Australia,Finland,9656.0,1995
Australia,France,16385.0,1995
Australia,French Guiana,3.0,1995
Australia,French Polynesia,317.0,1995
Australia,Gabon,10.0,1995
Australia,Gambia,9.0,1995
Australia,Georgia,168.0,1995
Australia,Germany,125092.0,1995
Australia,Ghana,1625.0,1995
Australia,Gibraltar,447.0,1995
Australia,Greece,142981.0,1995
Australia,Grenada,92.0,1995
Australia,Guadeloupe,4.0,1995
Australia,Guam,36.0,1995
Australia,Guatemala,276.0,1995
Australia,Guinea,17.0,1995
Australia,Guinea-Bissau,11.0,1995
Australia,Guyana,492.0,1995
Australia,Haiti,53.0,1995
Australia,Honduras,146.0,1995
Australia,Hungary,28679.0,1995
Australia,Iceland,480.0,1995
Australia,India,78297.0,1995
Australia,Indonesia,45651.0,1995
Australia,Iran (Islamic Republic of),19260.0,1995
Australia,Iraq,16334.0,1995
Australia,Ireland,54399.0,1995
Australia,Isle of Man,737.0,1995
Australia,Israel,7358.0,1995
Australia,Italy,260694.0,1995
Australia,Jamaica,830.0,1995
Australia,Japan,24485.0,1995
Australia,Jordan,2918.0,1995
Australia,Kazakhstan,353.0,1995
Australia,Kenya,6121.0,1995
Australia,Kiribati,462.0,1995
Australia,Kuwait,1761.0,1995
Australia,Kyrgyzstan,88.0,1995
Australia,Lao People's Democratic Republic,11315.0,1995
Australia,Latvia,9573.0,1995
Australia,Lebanon,79925.0,1995
Australia,Lesotho,32.0,1995
Australia,Liberia,83.0,1995
Australia,Libya,1390.0,1995
Australia,Liechtenstein,8.0,1995
Australia,Lithuania,4843.0,1995
Australia,Luxembourg,151.0,1995
Australia,Madagascar,153.0,1995
Australia,Malawi,468.0,1995
Australia,Malaysia,80793.0,1995
Australia,Maldives,113.0,1995
Australia,Mali,12.0,1995
Australia,Malta,57450.0,1995
Australia,Marshall Islands,18.0,1995
Australia,Martinique,20.0,1995
Australia,Mauritania,8.0,1995
Australia,Mauritius,19621.0,1995
Australia,Mexico,1049.0,1995
Australia,Micronesia (Federated States of),8.0,1995
Australia,Monaco,19.0,1995
Australia,Mongolia,80.0,1995
Australia,Montenegro,3419.0,1995
Australia,Morocco,1212.0,1995
Australia,Mozambique,528.0,1995
Australia,Myanmar,11346.0,1995
Australia,Namibia,394.0,1995
Australia,Nauru,491.0,1995
Australia,Nepal,1238.0,1995
Australia,Netherlands,100236.0,1995
Australia,New Caledonia,1252.0,1995
Australia,New Zealand,310921.0,1995
Australia,Nicaragua,785.0,1995
Australia,Niger,7.0,1995
Australia,Nigeria,1431.0,1995
Australia,Niue,367.0,1995
Australia,Northern Mariana Islands,3.0,1995
Australia,Norway,3411.0,1995
Australia,Oman,188.0,1995
Australia,Pakistan,8707.0,1995
Australia,Panama,138.0,1995
Australia,Paraguay,343.0,1995
Australia,Peru,4928.0,1995
Australia,Philippines,103492.0,1995
Australia,Poland,74618.0,1995
Australia,Portugal,18951.0,1995
Australia,Puerto Rico,85.0,1995
Australia,Qatar,183.0,1995
Australia,Republic of Korea,28782.0,1995
Australia,Republic of Moldova,316.0,1995
Australia,R¨¦union,52.0,1995
Australia,Romania,13159.0,1995
Australia,Russian Federation,12971.0,1995
Australia,Rwanda,27.0,1995
Australia,Saint Helena,21.0,1995
Australia,Saint Kitts and Nevis,19.0,1995
Australia,Saint Lucia,13.0,1995
Australia,Saint Vincent and the Grenadines,47.0,1995
Australia,Samoa,9696.0,1995
Australia,Saudi Arabia,1090.0,1995
Australia,Senegal,195.0,1995
Australia,Serbia,49660.0,1995
Australia,Seychelles,2797.0,1995
Australia,Sierra Leone,195.0,1995
Australia,Singapore,29812.0,1995
Australia,Slovakia,4671.0,1995
Australia,Slovenia,8185.0,1995
Australia,Solomon Islands,1263.0,1995
Australia,Somalia,2113.0,1995
Australia,South Africa,61139.0,1995
Australia,Spain,15025.0,1995
Australia,Sri Lanka,52524.0,1995
Australia,State of Palestine,3005.0,1995
Australia,Sudan,2734.0,1995
Australia,Suriname,76.0,1995
Australia,Swaziland,178.0,1995
Australia,Sweden,6612.0,1995
Australia,Switzerland,10758.0,1995
Australia,Syrian Arab Republic,6538.0,1995
Australia,Tajikistan,26.0,1995
Australia,Thailand,18920.0,1995
Australia,The former Yugoslav Republic of Macedonia,46518.0,1995
Australia,Timor-Leste,4904.0,1995
Australia,Togo,6.0,1995
Australia,Tokelau,181.0,1995
Australia,Tonga,7354.0,1995
Australia,Trinidad and Tobago,1205.0,1995
Australia,Tunisia,469.0,1995
Australia,Turkey,32718.0,1995
Australia,Turkmenistan,18.0,1995
Australia,Tuvalu,88.0,1995
Australia,Uganda,1218.0,1995
Australia,Ukraine,16704.0,1995
Australia,United Arab Emirates,1005.0,1995
Australia,United Kingdom of Great Britain and Northern Ireland,1100221.0,1995
Australia,United Republic of Tanzania,1768.0,1995
Australia,United States of America,55234.0,1995
Australia,Uruguay,11366.0,1995
Australia,Uzbekistan,383.0,1995
Australia,Vanuatu,1005.0,1995
Australia,Venezuela (Bolivarian Republic of),915.0,1995
Australia,Viet Nam,157398.0,1995
Australia,Yemen,314.0,1995
Australia,Zambia,2979.0,1995
Australia,Zimbabwe,10498.0,1995
Austria,Afghanistan,5357.0,1995
Austria,Albania,1955.0,1995
Austria,Algeria,802.0,1995
Austria,Andorra,2.0,1995
Austria,Angola,212.0,1995
Austria,Antigua and Barbuda,5.0,1995
Austria,Argentina,947.0,1995
Austria,Armenia,1896.0,1995
Austria,Australia,1547.0,1995
Austria,Azerbaijan,668.0,1995
Austria,Bahamas,15.0,1995
Austria,Bahrain,13.0,1995
Austria,Bangladesh,1701.0,1995
Austria,Barbados,13.0,1995
Austria,Belarus,1036.0,1995
Austria,Belgium,1600.0,1995
Austria,Belize,25.0,1995
Austria,Benin,50.0,1995
Austria,Bermuda,12.0,1995
Austria,Bhutan,16.0,1995
Austria,Bolivia (Plurinational State of),316.0,1995
Austria,Bosnia and Herzegovina,104186.0,1995
Austria,Botswana,17.0,1995
Austria,Brazil,3223.0,1995
Austria,Brunei Darussalam,4.0,1995
Austria,Bulgaria,9777.0,1995
Austria,Burkina Faso,76.0,1995
Austria,Burundi,60.0,1995
Austria,Cabo Verde,25.0,1995
Austria,Cambodia,596.0,1995
Austria,Cameroon,407.0,1995
Austria,Canada,1582.0,1995
Austria,Central African Republic,18.0,1995
Austria,Chad,8.0,1995
Austria,Chile,782.0,1995
Austria,China,10934.0,1995
Austria,"China, Hong Kong Special Administrative Region",174.0,1995
Austria,"China, Macao Special Administrative Region",10.0,1995
Austria,Colombia,975.0,1995
Austria,Congo,284.0,1995
Austria,Costa Rica,112.0,1995
Austria,Cote d'Ivoire,133.0,1995
Austria,Croatia,49385.0,1995
Austria,Cuba,547.0,1995
Austria,Cyprus,201.0,1995
Austria,Czech Republic,34176.0,1995
Austria,Democratic People's Republic of Korea,1749.0,1995
Austria,Democratic Republic of the Congo,436.0,1995
Austria,Denmark,882.0,1995
Austria,Djibouti,5.0,1995
Austria,Dominica,32.0,1995
Austria,Dominican Republic,1943.0,1995
Austria,Ecuador,411.0,1995
Austria,Egypt,9253.0,1995
Austria,El Salvador,43.0,1995
Austria,Equatorial Guinea,7.0,1995
Austria,Eritrea,65.0,1995
Austria,Estonia,232.0,1995
Austria,Ethiopia,793.0,1995
Austria,Fiji,11.0,1995
Austria,Finland,993.0,1995
Austria,France,5572.0,1995
Austria,Gabon,16.0,1995
Austria,Gambia,391.0,1995
Austria,Georgia,2061.0,1995
Austria,Germany,113756.0,1995
Austria,Ghana,1538.0,1995
Austria,Greece,2488.0,1995
Austria,Grenada,9.0,1995
Austria,Guam,1.0,1995
Austria,Guatemala,232.0,1995
Austria,Guinea,188.0,1995
Austria,Guinea-Bissau,43.0,1995
Austria,Guyana,12.0,1995
Austria,Haiti,39.0,1995
Austria,Honduras,61.0,1995
Austria,Hungary,16251.0,1995
Austria,Iceland,117.0,1995
Austria,India,8436.0,1995
Austria,Indonesia,755.0,1995
Austria,Iran (Islamic Republic of),9629.0,1995
Austria,Iraq,3433.0,1995
Austria,Ireland,614.0,1995
Austria,Israel,1593.0,1995
Austria,Italy,20946.0,1995
Austria,Jamaica,130.0,1995
Austria,Japan,1846.0,1995
Austria,Jordan,465.0,1995
Austria,Kazakhstan,686.0,1995
Austria,Kenya,611.0,1995
Austria,Kuwait,158.0,1995
Austria,Kyrgyzstan,403.0,1995
Austria,Lao People's Democratic Republic,78.0,1995
Austria,Latvia,502.0,1995
Austria,Lebanon,1145.0,1995
Austria,Lesotho,3.0,1995
Austria,Liberia,170.0,1995
Austria,Libya,287.0,1995
Austria,Liechtenstein,235.0,1995
Austria,Lithuania,565.0,1995
Austria,Luxembourg,474.0,1995
Austria,Madagascar,47.0,1995
Austria,Malawi,24.0,1995
Austria,Malaysia,300.0,1995
Austria,Maldives,6.0,1995
Austria,Mali,61.0,1995
Austria,Malta,68.0,1995
Austria,Mauritania,21.0,1995
Austria,Mauritius,72.0,1995
Austria,Mexico,939.0,1995
Austria,Micronesia (Federated States of),1.0,1995
Austria,Monaco,16.0,1995
Austria,Mongolia,1120.0,1995
Austria,Montenegro,13573.0,1995
Austria,Morocco,1197.0,1995
Austria,Mozambique,42.0,1995
Austria,Myanmar,44.0,1995
Austria,Namibia,114.0,1995
Austria,Nauru,1.0,1995
Austria,Nepal,365.0,1995
Austria,Netherlands,5267.0,1995
Austria,New Zealand,275.0,1995
Austria,Nicaragua,130.0,1995
Austria,Niger,20.0,1995
Austria,Nigeria,5273.0,1995
Austria,Norway,601.0,1995
Austria,Oman,20.0,1995
Austria,Pakistan,2991.0,1995
Austria,Palau,1.0,1995
Austria,Panama,39.0,1995
Austria,Papua New Guinea,37.0,1995
Austria,Paraguay,142.0,1995
Austria,Peru,1049.0,1995
Austria,Philippines,8611.0,1995
Austria,Poland,38190.0,1995
Austria,Portugal,1071.0,1995
Austria,Puerto Rico,4.0,1995
Austria,Qatar,17.0,1995
Austria,Republic of Moldova,1106.0,1995
Austria,Romania,28168.0,1995
Austria,Russian Federation,19246.0,1995
Austria,Rwanda,132.0,1995
Austria,Saint Kitts and Nevis,2.0,1995
Austria,Saint Lucia,9.0,1995
Austria,Saint Vincent and the Grenadines,7.0,1995
Austria,Samoa,3.0,1995
Austria,San Marino,1.0,1995
Austria,Sao Tome and Principe,2.0,1995
Austria,Saudi Arabia,297.0,1995
Austria,Senegal,208.0,1995
Austria,Serbia,121286.0,1995
Austria,Seychelles,27.0,1995
Austria,Sierra Leone,166.0,1995
Austria,Singapore,179.0,1995
Austria,Slovakia,16884.0,1995
Austria,Slovenia,14355.0,1995
Austria,Solomon Islands,9.0,1995
Austria,Somalia,756.0,1995
Austria,South Africa,1736.0,1995
Austria,Spain,2562.0,1995
Austria,Sri Lanka,610.0,1995
Austria,State of Palestine,172.0,1995
Austria,Sudan,395.0,1995
Austria,Suriname,13.0,1995
Austria,Swaziland,15.0,1995
Austria,Sweden,2207.0,1995
Austria,Switzerland,9820.0,1995
Austria,Syrian Arab Republic,2063.0,1995
Austria,Tajikistan,177.0,1995
Austria,Thailand,3484.0,1995
Austria,The former Yugoslav Republic of Macedonia,13623.0,1995
Austria,Togo,136.0,1995
Austria,Tonga,5.0,1995
Austria,Trinidad and Tobago,43.0,1995
Austria,Tunisia,2294.0,1995
Austria,Turkey,99359.0,1995
Austria,Turkmenistan,87.0,1995
Austria,Tuvalu,8.0,1995
Austria,Uganda,170.0,1995
Austria,Ukraine,5115.0,1995
Austria,United Arab Emirates,109.0,1995
Austria,United Kingdom of Great Britain and Northern Ireland,6845.0,1995
Austria,United Republic of Tanzania,98.0,1995
Austria,United States of America,6869.0,1995
Austria,Uruguay,175.0,1995
Austria,Uzbekistan,469.0,1995
Austria,Vanuatu,5.0,1995
Austria,Venezuela (Bolivarian Republic of),569.0,1995
Austria,Viet Nam,2078.0,1995
Austria,Yemen,59.0,1995
Austria,Zambia,71.0,1995
Austria,Zimbabwe,186.0,1995
Azerbaijan,Afghanistan,223.0,1995
Azerbaijan,Armenia,205368.0,1995
Azerbaijan,Belarus,549.0,1995
Azerbaijan,Estonia,581.0,1995
Azerbaijan,Georgia,61233.0,1995
Azerbaijan,Germany,341.0,1995
Azerbaijan,Iran (Islamic Republic of),1832.0,1995
Azerbaijan,Kazakhstan,4336.0,1995
Azerbaijan,Kyrgyzstan,3061.0,1995
Azerbaijan,Republic of Moldova,339.0,1995
Azerbaijan,Russian Federation,34436.0,1995
Azerbaijan,Tajikistan,298.0,1995
Azerbaijan,Turkey,2540.0,1995
Azerbaijan,Turkmenistan,2065.0,1995
Azerbaijan,Ukraine,3372.0,1995
Azerbaijan,Uzbekistan,20391.0,1995
Bahamas,Antigua and Barbuda,10.0,1995
Bahamas,Argentina,8.0,1995
Bahamas,Australia,46.0,1995
Bahamas,Austria,18.0,1995
Bahamas,Barbados,171.0,1995
Bahamas,Belgium,14.0,1995
Bahamas,Belize,22.0,1995
Bahamas,Bermuda,23.0,1995
Bahamas,Brazil,41.0,1995
Bahamas,British Virgin Islands,8.0,1995
Bahamas,Canada,1040.0,1995
Bahamas,Cayman Islands,9.0,1995
Bahamas,Chile,8.0,1995
Bahamas,China,80.0,1995
Bahamas,"China, Hong Kong Special Administrative Region",35.0,1995
Bahamas,Colombia,30.0,1995
Bahamas,Costa Rica,38.0,1995
Bahamas,Cuba,79.0,1995
Bahamas,Denmark,22.0,1995
Bahamas,Dominica,41.0,1995
