origin,destination,num,year
Angola,Portugal,75168.0,1990
Angola,Russian Federation,264.0,1990
Angola,Sao Tome and Principe,265.0,1990
Angola,Slovakia,2.0,1990
Angola,Slovenia,..,1990
Angola,South Africa,1989.0,1990
Angola,Spain,567.0,1990
Angola,Sweden,185.0,1990
Angola,Switzerland,1720.0,1990
Angola,United Kingdom,318.0,1990
Angola,United Republic of Tanzania,290.0,1990
Angola,United States of America,1407.0,1990
Angola,Venezuela (Bolivarian Republic of),78.0,1990
Angola,Zambia,61728.0,1990
Anguilla,Antigua and Barbuda,9.0,1990
Anguilla,"Bonaire, Sint Eustatius and Saba",80.0,1990
Anguilla,Bulgaria,3.0,1990
Anguilla,Canada,54.0,1990
Anguilla,Chile,5.0,1990
Anguilla,Colombia,14.0,1990
Anguilla,Dominica,2.0,1990
Anguilla,Dominican Republic,57.0,1990
Anguilla,France,3.0,1990
Anguilla,Greece,3.0,1990
Anguilla,Latvia,2.0,1990
Anguilla,Netherlands,3.0,1990
Anguilla,Russian Federation,155.0,1990
Anguilla,Saint Lucia,9.0,1990
Anguilla,Sint Maarten (Dutch part),..,1990
Anguilla,United Kingdom,37.0,1990
Anguilla,United States Virgin Islands,542.0,1990
Antigua and Barbuda,Australia,15.0,1990
Antigua and Barbuda,Austria,4.0,1990
Antigua and Barbuda,Bahamas,6.0,1990
Antigua and Barbuda,Barbados,153.0,1990
Antigua and Barbuda,Bolivia (Plurinational State of),2.0,1990
Antigua and Barbuda,"Bonaire, Sint Eustatius and Saba",176.0,1990
Antigua and Barbuda,British Virgin Islands,210.0,1990
Antigua and Barbuda,Canada,975.0,1990
Antigua and Barbuda,Chile,7.0,1990
Antigua and Barbuda,Colombia,27.0,1990
Antigua and Barbuda,Dominica,87.0,1990
Antigua and Barbuda,Dominican Republic,132.0,1990
Antigua and Barbuda,Egypt,7.0,1990
Antigua and Barbuda,France,14.0,1990
Antigua and Barbuda,Greece,6.0,1990
Antigua and Barbuda,Grenada,11.0,1990
Antigua and Barbuda,Guyana,3.0,1990
Antigua and Barbuda,Jamaica,61.0,1990
Antigua and Barbuda,Montserrat,90.0,1990
Antigua and Barbuda,Namibia,418.0,1990
Antigua and Barbuda,Netherlands,5.0,1990
Antigua and Barbuda,Nicaragua,17.0,1990
Antigua and Barbuda,Saint Kitts and Nevis,94.0,1990
Antigua and Barbuda,Saint Lucia,24.0,1990
Antigua and Barbuda,Saint Vincent and the Grenadines,23.0,1990
Antigua and Barbuda,Sint Maarten (Dutch part),..,1990
Antigua and Barbuda,Sweden,1.0,1990
Antigua and Barbuda,Switzerland,3.0,1990
Antigua and Barbuda,United Kingdom,226.0,1990
Antigua and Barbuda,United States of America,6717.0,1990
Antigua and Barbuda,United States Virgin Islands,2422.0,1990
Argentina,Andorra,40.0,1990
Argentina,Australia,6553.0,1990
Argentina,Austria,416.0,1990
Argentina,Bahamas,4.0,1990
Argentina,Belarus,36.0,1990
Argentina,Belgium,620.0,1990
Argentina,Bolivia (Plurinational State of),11239.0,1990
Argentina,"Bonaire, Sint Eustatius and Saba",9.0,1990
Argentina,Brazil,13172.0,1990
Argentina,Bulgaria,4.0,1990
Argentina,Cabo Verde,4.0,1990
Argentina,Canada,5470.0,1990
Argentina,Cayman Islands,1.0,1990
Argentina,Chile,16484.0,1990
Argentina,Colombia,1075.0,1990
Argentina,Costa Rica,528.0,1990
Argentina,Croatia,97.0,1990
Argentina,Cuba,181.0,1990
Argentina,Cyprus,9.0,1990
Argentina,Czechia,39.0,1990
Argentina,Denmark,422.0,1990
Argentina,Dominican Republic,1096.0,1990
Argentina,Ecuador,705.0,1990
Argentina,Egypt,128.0,1990
Argentina,El Salvador,112.0,1990
Argentina,Falkland Islands (Malvinas),16.0,1990
Argentina,Finland,49.0,1990
Argentina,France,5545.0,1990
Argentina,Germany,2290.0,1990
Argentina,Greece,331.0,1990
Argentina,Guatemala,163.0,1990
Argentina,Haiti,199.0,1990
Argentina,Honduras,61.0,1990
Argentina,Hungary,12.0,1990
Argentina,Iceland,1.0,1990
Argentina,Ireland,33.0,1990
Argentina,Israel,13211.0,1990
Argentina,Italy,20955.0,1990
Argentina,Japan,1303.0,1990
Argentina,Latvia,6.0,1990
Argentina,Lithuania,38.0,1990
Argentina,Luxembourg,19.0,1990
Argentina,Malta,2.0,1990
Argentina,Mauritania,31.0,1990
Argentina,Mexico,2198.0,1990
Argentina,Namibia,47.0,1990
Argentina,Netherlands,862.0,1990
Argentina,New Zealand,215.0,1990
Argentina,Nicaragua,80.0,1990
Argentina,Norway,242.0,1990
Argentina,Panama,276.0,1990
Argentina,Paraguay,25381.0,1990
Argentina,Peru,3578.0,1990
Argentina,Philippines,11.0,1990
Argentina,Poland,115.0,1990
Argentina,Portugal,164.0,1990
Argentina,Puerto Rico,650.0,1990
Argentina,Romania,7.0,1990
Argentina,Russian Federation,296.0,1990
Argentina,San Marino,31.0,1990
Argentina,Serbia,3.0,1990
Argentina,Slovakia,11.0,1990
Argentina,Slovenia,40.0,1990
Argentina,South Africa,397.0,1990
Argentina,Spain,22753.0,1990
Argentina,Sweden,951.0,1990
Argentina,Switzerland,2301.0,1990
Argentina,Turkey,16.0,1990
Argentina,United Kingdom,413.0,1990
Argentina,United States of America,49422.0,1990
Argentina,Uruguay,8901.0,1990
Argentina,Venezuela (Bolivarian Republic of),4514.0,1990
Armenia,Argentina,639.0,1990
Armenia,Australia,208.0,1990
Armenia,Austria,828.0,1990
Armenia,Azerbaijan,107644.0,1990
Armenia,Belarus,2688.0,1990
Armenia,Belgium,3.0,1990
Armenia,Bulgaria,602.0,1990
Armenia,Canada,908.0,1990
Armenia,Chile,10.0,1990
Armenia,Costa Rica,2.0,1990
Armenia,Cyprus,133.0,1990
Armenia,Czechia,91.0,1990
Armenia,Denmark,188.0,1990
Armenia,Ecuador,6.0,1990
Armenia,Egypt,115.0,1990
Armenia,Estonia,240.0,1990
Armenia,France,3557.0,1990
Armenia,Georgia,2212.0,1990
Armenia,Germany,2352.0,1990
Armenia,Greece,5420.0,1990
Armenia,Hungary,100.0,1990
Armenia,Iceland,1.0,1990
Armenia,Iran (Islamic Republic of),223.0,1990
Armenia,Ireland,5.0,1990
Armenia,Italy,17.0,1990
Armenia,Jordan,15.0,1990
Armenia,Kazakhstan,3134.0,1990
Armenia,Kyrgyzstan,4189.0,1990
Armenia,Latvia,631.0,1990
Armenia,Libya,327.0,1990
Armenia,Lithuania,253.0,1990
Armenia,Malta,5.0,1990
Armenia,Mexico,27.0,1990
Armenia,Namibia,1.0,1990
Armenia,Netherlands,20.0,1990
Armenia,Philippines,14.0,1990
Armenia,Poland,485.0,1990
Armenia,Portugal,7.0,1990
Armenia,Russian Federation,272605.0,1990
Armenia,Serbia,14.0,1990
Armenia,Slovakia,18.0,1990
Armenia,Slovenia,..,1990
Armenia,Spain,134.0,1990
Armenia,Sweden,139.0,1990
Armenia,Switzerland,182.0,1990
Armenia,Tajikistan,143.0,1990
Armenia,Turkey,114.0,1990
Armenia,Turkmenistan,6128.0,1990
Armenia,Ukraine,20083.0,1990
Armenia,United Kingdom,33.0,1990
Armenia,United States of America,21191.0,1990
Armenia,Uzbekistan,4681.0,1990
Armenia,Venezuela (Bolivarian Republic of),14.0,1990
Aruba,Antigua and Barbuda,4.0,1990
Aruba,Argentina,1.0,1990
Aruba,Australia,10.0,1990
Aruba,"Bonaire, Sint Eustatius and Saba",2415.0,1990
Aruba,Canada,269.0,1990
Aruba,Chile,26.0,1990
Aruba,Colombia,132.0,1990
Aruba,Costa Rica,9.0,1990
Aruba,Denmark,1.0,1990
Aruba,Dominica,11.0,1990
Aruba,Dominican Republic,158.0,1990
Aruba,France,5.0,1990
Aruba,Greece,18.0,1990
Aruba,Ireland,1.0,1990
Aruba,Netherlands,255.0,1990
Aruba,Philippines,3.0,1990
Aruba,Saint Lucia,5.0,1990
Aruba,Sint Maarten (Dutch part),..,1990
Aruba,United Kingdom,48.0,1990
Aruba,United States of America,2012.0,1990
Aruba,United States Virgin Islands,220.0,1990
Aruba,Venezuela (Bolivarian Republic of),251.0,1990
Australia,Andorra,17.0,1990
Australia,Antigua and Barbuda,4.0,1990
Australia,Argentina,353.0,1990
Australia,Austria,686.0,1990
Australia,Bahamas,13.0,1990
Australia,Barbados,12.0,1990
Australia,Belarus,9.0,1990
Australia,Belgium,320.0,1990
Australia,Bermuda,18.0,1990
Australia,Bhutan,2.0,1990
Australia,Bolivia (Plurinational State of),41.0,1990
Australia,Botswana,59.0,1990
Australia,Brazil,85.0,1990
Australia,British Virgin Islands,9.0,1990
Australia,Brunei Darussalam,122.0,1990
Australia,Bulgaria,4.0,1990
Australia,Cambodia,20.0,1990
Australia,Canada,6872.0,1990
Australia,Cayman Islands,9.0,1990
Australia,Chile,326.0,1990
Australia,China,991.0,1990
Australia,"China, Hong Kong SAR",2583.0,1990
Australia,Colombia,111.0,1990
Australia,Cook Islands,44.0,1990
Australia,Costa Rica,42.0,1990
Australia,Croatia,428.0,1990
Australia,Cyprus,363.0,1990
Australia,Czechia,24.0,1990
Australia,Dem. People's Republic of Korea,43.0,1990
Australia,Denmark,523.0,1990
Australia,Dominica,2.0,1990
Australia,Dominican Republic,20.0,1990
Australia,Ecuador,56.0,1990
Australia,Egypt,243.0,1990
Australia,El Salvador,20.0,1990
Australia,Falkland Islands (Malvinas),2.0,1990
Australia,Fiji,619.0,1990
Australia,Finland,219.0,1990
Australia,France,2181.0,1990
Australia,French Polynesia,32.0,1990
Australia,Germany,3100.0,1990
Australia,Ghana,12.0,1990
Australia,Greece,9149.0,1990
Australia,Guatemala,28.0,1990
Australia,Hungary,413.0,1990
Australia,Iceland,37.0,1990
Australia,India,1772.0,1990
Australia,Indonesia,2471.0,1990
Australia,Ireland,270.0,1990
Australia,Isle of Man,66.0,1990
Australia,Israel,1132.0,1990
Australia,Italy,5504.0,1990
Australia,Japan,1950.0,1990
Australia,Jordan,102.0,1990
Australia,Kiribati,24.0,1990
Australia,Lao People's Democratic Republic,8.0,1990
Australia,Latvia,19.0,1990
Australia,Libya,690.0,1990
Australia,Lithuania,9.0,1990
Australia,Luxembourg,39.0,1990
Australia,Malaysia,945.0,1990
Australia,Maldives,17.0,1990
Australia,Malta,1817.0,1990
Australia,Mexico,104.0,1990
Australia,Mongolia,1.0,1990
Australia,Namibia,489.0,1990
Australia,Nauru,84.0,1990
Australia,Netherlands,3918.0,1990
Australia,New Caledonia,124.0,1990
Australia,New Zealand,25443.0,1990
Australia,Niue,3.0,1990
Australia,Norway,442.0,1990
Australia,Panama,48.0,1990
Australia,Papua New Guinea,5801.0,1990
Australia,Peru,160.0,1990
Australia,Philippines,346.0,1990
Australia,Poland,404.0,1990
Australia,Portugal,190.0,1990
Australia,Republic of Korea,137.0,1990
Australia,Romania,7.0,1990
Australia,Russian Federation,388.0,1990
Australia,Saint Lucia,5.0,1990
Australia,Samoa,101.0,1990
Australia,Serbia,36.0,1990
Australia,Seychelles,37.0,1990
Australia,Singapore,1299.0,1990
Australia,Slovakia,10.0,1990
Australia,Slovenia,123.0,1990
Australia,Solomon Islands,156.0,1990
Australia,South Africa,2471.0,1990
Australia,Spain,1251.0,1990
Australia,Sri Lanka,19.0,1990
Australia,Sweden,695.0,1990
Australia,Switzerland,1565.0,1990
Australia,Thailand,184.0,1990
Australia,Timor-Leste,224.0,1990
Australia,Tokelau,4.0,1990
Australia,Turkey,1506.0,1990
Australia,United Kingdom,39813.0,1990
Australia,United States of America,27975.0,1990
Australia,Vanuatu,180.0,1990
Australia,Venezuela (Bolivarian Republic of),63.0,1990
Australia,Viet Nam,8.0,1990
Australia,Zambia,42.0,1990
Austria,Argentina,2479.0,1990
Austria,Australia,10436.0,1990
Austria,Bahamas,11.0,1990
Austria,Belarus,23.0,1990
Austria,Belgium,604.0,1990
Austria,Bermuda,18.0,1990
Austria,Bolivia (Plurinational State of),84.0,1990
Austria,Bosnia and Herzegovina,169.0,1990
Austria,Brazil,2582.0,1990
Austria,Bulgaria,12.0,1990
Austria,Canada,13137.0,1990
Austria,Cayman Islands,2.0,1990
Austria,Central African Republic,7.0,1990
Austria,Chile,319.0,1990
Austria,Colombia,138.0,1990
Austria,Costa Rica,26.0,1990
Austria,Croatia,775.0,1990
Austria,Cyprus,49.0,1990
Austria,Czechia,993.0,1990
Austria,Denmark,701.0,1990
Austria,Dominican Republic,155.0,1990
Austria,Ecuador,80.0,1990
Austria,Egypt,386.0,1990
Austria,El Salvador,11.0,1990
Austria,Finland,105.0,1990
Austria,France,7675.0,1990
Austria,Germany,80952.0,1990
Austria,Greece,2154.0,1990
Austria,Haiti,28.0,1990
Austria,Hungary,2893.0,1990
Austria,Iceland,28.0,1990
Austria,Ireland,25.0,1990
Austria,Israel,3343.0,1990
Austria,Italy,12940.0,1990
Austria,Japan,152.0,1990
Austria,Jordan,44.0,1990
Austria,Latvia,23.0,1990
Austria,Libya,1097.0,1990
Austria,Liechtenstein,1054.0,1990
Austria,Lithuania,24.0,1990
Austria,Luxembourg,311.0,1990
Austria,Maldives,23.0,1990
Austria,Malta,11.0,1990
Austria,Mexico,220.0,1990
Austria,Mongolia,2.0,1990
Austria,Namibia,418.0,1990
Austria,Netherlands,3937.0,1990
Austria,New Zealand,296.0,1990
Austria,Nicaragua,21.0,1990
Austria,Norway,477.0,1990
Austria,Panama,15.0,1990
Austria,Peru,54.0,1990
Austria,Philippines,34.0,1990
Austria,Poland,3089.0,1990
Austria,Portugal,60.0,1990
Austria,Romania,410.0,1990
Austria,Russian Federation,1923.0,1990
Austria,Saint Lucia,3.0,1990
Austria,Serbia,419.0,1990
Austria,Slovakia,170.0,1990
Austria,Slovenia,2633.0,1990
Austria,South Africa,2009.0,1990
Austria,Spain,1256.0,1990
Austria,Sweden,2060.0,1990
Austria,Switzerland,30675.0,1990
Austria,Tajikistan,54.0,1990
Austria,Turkey,3539.0,1990
Austria,United Kingdom,14724.0,1990
Austria,United States of America,56266.0,1990
Austria,Venezuela (Bolivarian Republic of),509.0,1990
Azerbaijan,Armenia,268918.0,1990
Azerbaijan,Australia,55.0,1990
Azerbaijan,Austria,286.0,1990
Azerbaijan,Belarus,6692.0,1990
Azerbaijan,Belgium,4.0,1990
Azerbaijan,Bulgaria,4.0,1990
Azerbaijan,Canada,534.0,1990
Azerbaijan,Chile,3.0,1990
Azerbaijan,Costa Rica,1.0,1990
Azerbaijan,Cyprus,5.0,1990
Azerbaijan,Czechia,20.0,1990
Azerbaijan,Denmark,57.0,1990
Azerbaijan,Egypt,2.0,1990
Azerbaijan,Estonia,853.0,1990
Azerbaijan,France,197.0,1990
Azerbaijan,Georgia,4269.0,1990
Azerbaijan,Germany,275.0,1990
Azerbaijan,Greece,77.0,1990
Azerbaijan,Hungary,69.0,1990
Azerbaijan,Iceland,1.0,1990
Azerbaijan,Iran (Islamic Republic of),349.0,1990
Azerbaijan,Ireland,4.0,1990
Azerbaijan,Israel,7687.0,1990
Azerbaijan,Italy,4.0,1990
Azerbaijan,Kazakhstan,16396.0,1990
Azerbaijan,Kyrgyzstan,8083.0,1990
Azerbaijan,Latvia,397.0,1990
Azerbaijan,Lithuania,685.0,1990
Azerbaijan,Netherlands,23.0,1990
Azerbaijan,Poland,192.0,1990
Azerbaijan,Portugal,1.0,1990
Azerbaijan,Republic of Moldova,1379.0,1990
Azerbaijan,Russian Federation,477127.0,1990
Azerbaijan,Slovakia,1.0,1990
Azerbaijan,Slovenia,..,1990
Azerbaijan,Spain,20.0,1990
Azerbaijan,Sweden,104.0,1990
Azerbaijan,Switzerland,62.0,1990
Azerbaijan,Tajikistan,143.0,1990
Azerbaijan,Turkey,1860.0,1990
Azerbaijan,Turkmenistan,6511.0,1990
Azerbaijan,Ukraine,46567.0,1990
Azerbaijan,United Kingdom,31.0,1990
Azerbaijan,United States of America,4611.0,1990
Azerbaijan,Uzbekistan,11579.0,1990
Bahamas,Antigua and Barbuda,3.0,1990
Bahamas,Australia,86.0,1990
Bahamas,Austria,6.0,1990
Bahamas,Barbados,30.0,1990
Bahamas,Belgium,6.0,1990
Bahamas,Bolivia (Plurinational State of),2.0,1990
Bahamas,"Bonaire, Sint Eustatius and Saba",23.0,1990
Bahamas,British Virgin Islands,9.0,1990
Bahamas,Canada,544.0,1990
Bahamas,Cayman Islands,27.0,1990
Bahamas,Costa Rica,3.0,1990
Bahamas,Denmark,4.0,1990
Bahamas,Dominica,3.0,1990
Bahamas,Dominican Republic,52.0,1990
Bahamas,Ecuador,7.0,1990
Bahamas,Egypt,10.0,1990
Bahamas,Finland,1.0,1990
Bahamas,France,38.0,1990
Bahamas,Greece,9.0,1990
Bahamas,Grenada,9.0,1990
Bahamas,Guyana,2.0,1990
Bahamas,Iceland,1.0,1990
Bahamas,Ireland,2.0,1990
Bahamas,Italy,4.0,1990
Bahamas,Jamaica,263.0,1990
Bahamas,Namibia,55.0,1990
Bahamas,Netherlands,9.0,1990
Bahamas,Nicaragua,11.0,1990
Bahamas,Norway,3.0,1990
Bahamas,Saint Kitts and Nevis,3.0,1990
Bahamas,Saint Lucia,2.0,1990
Bahamas,Spain,2.0,1990
Bahamas,Sweden,2.0,1990
Bahamas,Switzerland,37.0,1990
Bahamas,Turks and Caicos Islands,405.0,1990
Bahamas,United Kingdom,100.0,1990
Bahamas,United States of America,12781.0,1990
Bahrain,Argentina,9.0,1990
Bahrain,Australia,245.0,1990
Bahrain,Austria,6.0,1990
Bahrain,Bangladesh,40.0,1990
Bahrain,Canada,152.0,1990
Bahrain,Chile,1.0,1990
Bahrain,Cyprus,12.0,1990
Bahrain,Czechia,1.0,1990
Bahrain,Denmark,32.0,1990
Bahrain,Dominican Republic,3.0,1990
Bahrain,Egypt,229.0,1990
Bahrain,Finland,1.0,1990
Bahrain,France,28.0,1990
Bahrain,Greece,2.0,1990
Bahrain,Hungary,5.0,1990
Bahrain,Ireland,8.0,1990
Bahrain,Jordan,82.0,1990
Bahrain,Kuwait,170.0,1990
Bahrain,Lebanon,37.0,1990
Bahrain,Libya,649.0,1990
Bahrain,Namibia,52.0,1990
Bahrain,Netherlands,25.0,1990
Bahrain,Norway,3.0,1990
Bahrain,Oman,56.0,1990
Bahrain,Philippines,6.0,1990
Bahrain,Qatar,39.0,1990
Bahrain,Slovenia,..,1990
Bahrain,South Africa,75.0,1990
Bahrain,Spain,1.0,1990
Bahrain,Sri Lanka,2.0,1990
Bahrain,State of Palestine,4287.0,1990
Bahrain,Sweden,16.0,1990
Bahrain,Switzerland,34.0,1990
Bahrain,United Arab Emirates,173.0,1990
Bahrain,United Kingdom,219.0,1990
Bangladesh,Australia,927.0,1990
Bangladesh,Austria,501.0,1990
Bangladesh,Bahrain,2049.0,1990
Bangladesh,Belgium,184.0,1990
Bangladesh,Bhutan,8.0,1990
Bangladesh,Bolivia (Plurinational State of),2.0,1990
Bangladesh,Brunei Darussalam,66.0,1990
Bangladesh,Bulgaria,4.0,1990
Bangladesh,Canada,2157.0,1990
Bangladesh,China,1227.0,1990
Bangladesh,"China, Hong Kong SAR",103.0,1990
Bangladesh,Costa Rica,12.0,1990
Bangladesh,Cyprus,3.0,1990
Bangladesh,Czechia,1.0,1990
Bangladesh,Dem. People's Republic of Korea,53.0,1990
Bangladesh,Denmark,163.0,1990
Bangladesh,Egypt,23.0,1990
Bangladesh,Fiji,714.0,1990
Bangladesh,Finland,22.0,1990
Bangladesh,France,766.0,1990
Bangladesh,Germany,394.0,1990
Bangladesh,Greece,3420.0,1990
Bangladesh,Hungary,8.0,1990
Bangladesh,India,2050262.0,1990
Bangladesh,Ireland,80.0,1990
Bangladesh,Italy,594.0,1990
Bangladesh,Japan,1035.0,1990
