origin,destination,num,year
Afghanistan,Argentina,7.0,2015
Afghanistan,Australia,20963.0,2015
Afghanistan,Austria,2841.0,2015
Afghanistan,Azerbaijan,54.0,2015
Afghanistan,Bahrain,216.0,2015
Afghanistan,Belarus,90.0,2015
Afghanistan,Belgium,3869.0,2015
Afghanistan,Brazil,24.0,2015
Afghanistan,Bulgaria,84.0,2015
Afghanistan,Canada,25782.0,2015
Afghanistan,Chile,7.0,2015
Afghanistan,Colombia,48.0,2015
Afghanistan,Costa Rica,3.0,2015
Afghanistan,Cyprus,2.0,2015
Afghanistan,Czechia,150.0,2015
Afghanistan,Denmark,5585.0,2015
Afghanistan,Ecuador,53.0,2015
Afghanistan,Egypt,29.0,2015
Afghanistan,Estonia,6.0,2015
Afghanistan,Finland,2415.0,2015
Afghanistan,France,3334.0,2015
Afghanistan,Georgia,18.0,2015
Afghanistan,Germany,36975.0,2015
Afghanistan,Greece,2975.0,2015
Afghanistan,Hungary,403.0,2015
Afghanistan,Iceland,6.0,2015
Afghanistan,India,6353.0,2015
Afghanistan,Iran (Islamic Republic of),1128065.0,2015
Afghanistan,Iraq,134.0,2015
Afghanistan,Ireland,29.0,2015
Afghanistan,Israel,1331.0,2015
Afghanistan,Italy,458.0,2015
Afghanistan,Jordan,24.0,2015
Afghanistan,Kuwait,1057.0,2015
Afghanistan,Latvia,6.0,2015
Afghanistan,Libya,89.0,2015
Afghanistan,Lithuania,4.0,2015
Afghanistan,Malaysia,228.0,2015
Afghanistan,Mali,106.0,2015
Afghanistan,Namibia,24.0,2015
Afghanistan,Netherlands,15704.0,2015
Afghanistan,New Zealand,1311.0,2015
Afghanistan,Nicaragua,27.0,2015
Afghanistan,Norway,5177.0,2015
Afghanistan,Pakistan,899713.0,2015
Afghanistan,Philippines,641.0,2015
Afghanistan,Poland,14.0,2015
Afghanistan,Qatar,291.0,2015
Afghanistan,Russian Federation,1196.0,2015
Afghanistan,Saudi Arabia,118377.0,2015
